poi_id,name,category,lat,lon
229048077,Unknown,leisure:park,40.9984307,29.2410383
229219667,Şehit Yusuf Yengin Parkı,leisure:park,41.096018,28.905505
229472351,Sedat Balkanlı Spor Parkı,leisure:park,41.0759722,28.906746
229475588,Azatlı Baruthanesi,historic:factory,41.0876688,28.7412655
229476763,Cebeci Parkı,leisure:park,41.1040509,28.8755757
229477172,Prof. Dr Sabahattin Zaim Parkı,leisure:park,41.1022993,28.8725451
229824803,Rahmi Gökcan Parkı,leisure:park,41.0577277,29.0726082
230063837,Unknown,leisure:park,40.8838883,29.2056233
230063838,Unknown,leisure:park,40.8847779,29.2005264
230063839,Kartal Sahil Parkı,leisure:park,40.8848471,29.196231
230152867,Adnan Menderes Müzesi,tourism:museum,40.8640523,28.9943118
230152881,27 Mayıs Müzesi,tourism:museum,40.8655541,28.9947982
230687140,Küçüksu Kasrı,tourism:museum,41.0784115,29.0648848
230833299,Çatalca Millet Bahçesi,leisure:park,41.1449674,28.4634363
230942050,Fetih Parkı,leisure:park,41.0842884,28.9253613
231220626,Seyfi Ali Yıldız Parkı,leisure:park,41.0579938,29.074947
231684880,Merter Sağlıklı Yaşam Parkı,leisure:park,41.0034786,28.8838754
232513022,Meskenler Parkı,leisure:park,40.9776986,29.1181792
233685826,Viran Su Kemeri,historic:aqueduct,41.1196656,28.8995489
235271667,Barış Manço Evi,tourism:museum,40.9817446,29.0249322
235392134,Dalyan Parkı,leisure:park,40.9662096,29.0553347
235392135,Fenerbahçe Parkı,leisure:park,40.9678065,29.0345506
235392139,Ragıp Paşa Köşkü,historic:building,40.963104,29.0620938
235474568,Unknown,leisure:park,41.0387348,29.056686
235481659,Unknown,leisure:park,40.9548526,29.0876091
235481660,Unknown,leisure:park,40.955045,29.0855581
235481666,Unknown,leisure:park,40.9632433,29.0657086
235481667,Unknown,leisure:park,40.9616829,29.0691823
235481668,Unknown,leisure:park,40.958324,29.0733369
235481669,Caddebostan Sahil Parkı,leisure:park,40.9554263,29.0797273
235557875,Unknown,leisure:park,40.9535335,29.089108
235719133,Unknown,leisure:park,40.9873235,29.0339204
236166952,Kadıköy Şehremaneti,historic:building,40.9906625,29.0222356
236167015,Unknown,leisure:park,40.9694891,29.03475
236297825,Sarı Süleyman Su Kemeri,historic:aqueduct,41.1188657,28.9028113
236297826,Kirazdibi Kemeri,historic:aqueduct,41.112307,28.909589
236364674,Tevhide Hanım Köşkü,historic:building,40.963655,29.0595586
236509904,Atatürk Anıtı,historic:memorial,40.9915809,29.0226636
236778460,Unknown,leisure:park,40.9694717,29.0355736
236786727,Unknown,leisure:park,40.9701441,29.0375718
236790711,Gül Bahçesi,leisure:park,40.9683883,29.0559051
236799477,Maltepe Fıskiye,leisure:park,40.94479,29.106547
236799478,Unknown,leisure:park,40.9528077,29.0915529
236799479,Unknown,leisure:park,40.9528037,29.0938542
236799480,Unknown,leisure:park,40.9573057,29.0772544
236799481,Unknown,leisure:park,40.9578961,29.0759432
236799482,Unknown,leisure:park,40.9552896,29.0844006
236799483,Unknown,leisure:park,40.954575,29.0881654
236799484,Unknown,leisure:park,40.9493298,29.1002408
236799485,Unknown,leisure:park,40.9528931,29.0932466
236799486,Unknown,leisure:park,40.952749,29.0953042
236999659,Atatürk Anıtı,historic:memorial,40.9933768,29.0364253
237176282,Millî Hakimiyet Parkı,leisure:park,40.9792019,29.080022
237615662,Khalkedon,historic:archaeological_site,41.0015968,29.0325948
237615665,Unknown,historic:archaeological_site,41.0021107,29.0332163
237656008,Unknown,leisure:park,40.9801987,29.125007
237656009,Unknown,leisure:park,40.9796742,29.1246369
237684234,Unknown,leisure:park,41.0073619,29.017924
237686529,Unknown,leisure:park,41.0054321,29.0168083
237686530,Unknown,leisure:park,41.0062564,29.02197
237833984,Unknown,leisure:park,41.0234018,29.0075436
237833985,Unknown,historic:memorial,41.0241792,29.0161152
237850714,Unknown,leisure:park,41.0067804,29.0203311
237850716,Unknown,leisure:park,41.0066378,29.0229697
237850717,Gümrük Parkı,leisure:park,41.0050689,29.0145012
237850718,Unknown,leisure:park,41.0079863,29.0131943
237949327,Manolya Parkı,leisure:park,41.0060887,29.0349695
238257875,Unknown,leisure:park,40.9885825,29.1444493
240067842,Kurşunlugerme Su Kemeri,historic:aqueduct,41.345627,28.3109834
240079129,Unknown,tourism:museum,41.0440651,28.9375302
240079152,Unknown,leisure:park,41.043178,28.947503
240079153,Şair Nedim Parkı,leisure:park,41.0295357,28.9542909
242901054,Unknown,leisure:park,41.1714626,29.062911
242903053,Tozkoparan Barış Parkı,leisure:park,41.0143221,28.8944609
242909055,Unknown,leisure:park,40.9114978,29.3124958
244076107,Minik Dostlar Parkı / Kaşif Kalkavan Parkı,leisure:park,41.0015588,29.140571
244085958,Yavuz Sultan Selim Parkı,leisure:park,41.0008033,29.1398869
244099246,Ertruğrul Adası,leisure:park,40.9969729,29.1152948
244099247,Merkez Adası,leisure:park,40.9967943,29.118206
244099248,Mesire Adası,leisure:park,40.9963691,29.1207139
244099249,Unknown,leisure:park,40.9978893,29.1168702
244099400,İstanbul Adası,leisure:park,40.997235,29.1133914
244121598,Ümraniye Osmangazi Millet Bahçesi,leisure:park,41.0118997,29.1609241
244126884,Ataşehir Parkı,leisure:park,40.9911382,29.1371069
244332509,Özgürlük Parkı,leisure:park,40.9904044,29.1259321
244382982,Huzur Hoca Parkı,leisure:park,40.967584,29.112954
246100734,Orta Bahçe,leisure:park,41.104738,29.0193442
246185145,Unknown,historic:monument,40.951741,29.3910313
246431502,ITU Monument,historic:memorial,41.1043722,29.021508
246431585,ITU Monument,historic:memorial,41.1041969,29.021495
246431596,ITU Monument,historic:memorial,41.1039595,29.0214837
246476622,Sanatkarlar Parkı,leisure:park,41.0283344,28.982932
246599310,Pir Sultan Parkı,leisure:park,40.9682184,29.1174263
246599311,Çınar Parkı,leisure:park,40.963805,29.1155031
247218350,Atatürk Anıtı,historic:memorial,41.1064864,29.0221151
247442912,Masumiyet Müzesi,tourism:museum,41.030853,28.9798332
248011895,Atıfbey Parkı,leisure:park,41.0095328,29.0436821
248012829,Erdem Parkı,leisure:park,41.0099376,29.0492586
248012830,Koşuyolu Parkı,leisure:park,41.0087756,29.0400075
248014012,Menekşe Parkı,leisure:park,41.0128938,29.0519042
249895820,Güneş Saati Parkı,leisure:park,41.1078428,29.0229376
249895823,250. Yıl Heykeli,historic:memorial,41.1078558,29.0221083
252472339,Unknown,leisure:park,41.1528647,28.6725819
252473066,Havuzlu Atatürk anıtı,historic:monument,41.1555669,28.6744737
254708944,Konaklar Mahallesi Çocuk Parkı,leisure:park,41.0878095,29.0136959
254708966,Levent Parkı,leisure:park,41.0759915,29.0168269
256068166,Kayışdağı Parki,leisure:park,40.976831,29.1556151
256959646,Şerife Bacı Deprem Parkı,leisure:park,40.890665,29.2619104
257735444,Gül Parkı,leisure:park,41.0657584,28.6831826
257761028,Park,leisure:park,41.0613487,28.3286517
258796676,Yaşar Doğu Parkı,leisure:park,41.0279592,29.1755505
260612750,Beylikdüzü Yaşam Vadisi,leisure:park,41.0083032,28.6356795
260615853,Newresidence Orta Bahçe,leisure:park,41.0196748,28.653618
260976707,Türkiye İş Bankası Müzesi,tourism:museum,41.0160939,28.9726009
261953580,Unknown,leisure:park,41.0353073,28.9875483
263153261,YunusEmre Parkı,leisure:park,40.8273211,29.3234213
263713690,Unknown,leisure:park,41.0012481,28.8083563
263949137,Dolmabahçe Sarayı Harem Bölümü,tourism:museum,41.0397895,29.0015991
263949162,Dolmabahçe Sarayı Muayede Salonu,tourism:museum,41.0391296,29.0005456
263956600,Dolmabahçe Sarayı Hazine-i Hassa Dairesi,historic:building,41.0378554,28.9973596
264424529,Akasya Parkı,leisure:park,41.024107,29.0772646
268875572,Unknown,leisure:park,41.101033,28.9008726
271458736,Unknown,leisure:park,40.9756424,28.6556814
274108459,Unknown,leisure:park,41.2355797,29.0077092
274135441,Unknown,leisure:park,41.2050127,29.0425774
274135442,Unknown,leisure:park,41.2050308,29.0430376
274135443,Unknown,leisure:park,41.2050568,29.0436609
274177057,Unknown,leisure:park,41.2312425,29.004174
274177059,Unknown,leisure:park,41.230455,29.0040231
274177060,Unknown,leisure:park,41.2314195,29.0034281
274177061,Unknown,leisure:park,41.2312049,29.0038283
274177062,Unknown,leisure:park,41.2310336,29.0031887
274177063,Unknown,leisure:park,41.2311828,29.0035961
274177065,Unknown,leisure:park,41.2309509,29.0042247
274190465,Unknown,leisure:park,41.2047644,29.0425814
274281251,Unknown,leisure:park,41.2101969,29.0206057
274460018,Unknown,leisure:park,41.2053793,29.0434331
274462804,Unknown,leisure:park,41.2052164,29.0433853
274506903,Unknown,leisure:park,41.2023705,29.0255723
274515889,Bahriye Üçok Parkı,leisure:park,41.1973428,29.029281
274567156,Aygaz Parkı,leisure:park,41.2044996,29.0133401
274608853,Unknown,leisure:park,41.205635,29.0110564
275711762,Unknown,leisure:park,41.2306685,29.0030636
275735952,Unknown,leisure:park,41.2340787,29.0045431
276152620,Şehit Muhammet Oğuz Kılınç Parkı,leisure:park,40.9237002,29.3015733
276638967,Unknown,leisure:park,41.22156,29.0402797
276845206,Ataşehir Kent Parkı,leisure:park,40.990303,29.1441738
277027109,Unknown,leisure:park,40.9764007,28.7787444
277027111,Unknown,leisure:park,40.9770974,28.7778473
277027113,Unknown,leisure:park,40.9768179,28.7781181
277027114,Unknown,leisure:park,40.9767055,28.778322
277450546,Unknown,leisure:park,40.9426359,29.1365666
278484919,Burhaniye Parkı,leisure:park,41.0348479,29.0542168
278484927,Millet Parkı,leisure:park,41.0234057,29.0530679
278495961,Unknown,leisure:park,41.03644,29.05102
278539558,İBB İdealtepe 50. Yıl Korusu,leisure:park,40.9406837,29.1232692
278620283,Unknown,leisure:park,40.9422144,29.1384308
278930449,Unknown,leisure:park,41.2454822,29.037323
278992011,75. Yıl Parkı,leisure:park,41.2463858,29.0371777
278992014,Abdullah Kaya Parkı,leisure:park,41.2451101,29.0373714
278992019,Kamil İlhan Parkı,leisure:park,41.244213,29.0432935
279611019,Unknown,leisure:park,41.031935,29.0954884
279980875,Küçükçekmece Belediyesi Hayat Parkı,leisure:park,41.0399615,28.8000056
279988462,Unknown,leisure:park,40.8931049,29.1841721
279991049,Unknown,leisure:park,40.8915598,29.1819808
280145853,Unknown,leisure:park,41.0343628,29.0959878
281246232,Unknown,leisure:park,40.9597216,29.1911093
282224544,Unknown,leisure:park,41.0956852,28.0061868
283394178,Unknown,leisure:park,41.149033,29.0452766
283593747,Şehit Serhat Yurttaş Parkı,leisure:park,40.8729118,29.229285
285734784,Çekmeköy Meydanı,leisure:park,41.0215873,29.1874749
286078322,Çetin Emeç Parkı,leisure:park,41.0000688,28.9099263
286321642,Müze Gazhane,tourism:museum,40.9967248,29.0429089
290452099,Çavlan Parkı,leisure:park,41.0673604,28.6789754
292486912,Unknown,leisure:park,41.0678841,28.6725206
296152112,Unknown,leisure:park,40.9705736,29.0843151
296472102,assembly area,leisure:park,41.0688483,28.9512184
297190909,Öğretmen Hakkı Doğan Parkı,leisure:park,40.9777471,28.7241997
297884692,Unknown,leisure:park,41.1107613,29.0425459
303491953,Alay Köşkü,tourism:museum,41.0110425,28.978391
303807317,Kapalı Çarşı,tourism:attraction,41.0109671,28.9682528
305826759,Sultanbeyli Gölet,tourism:attraction,40.9525744,29.2771172
305940331,Unknown,leisure:park,41.0733114,28.9199894
305940333,Yeşilpınar Bölge Parkı,leisure:park,41.0810368,28.9217521
306355206,Unknown,leisure:park,41.2283601,29.0053581
306970811,Bahçelievler Belediyesi Şehit Selim Ayaydın Parkı,leisure:park,40.9983874,28.8582496
307165281,Unknown,leisure:park,41.1684615,29.0578698
307165296,Unknown,leisure:park,41.1683444,29.057947
307165894,Unknown,leisure:park,41.1682337,29.0580178
307165895,Unknown,leisure:park,41.1682187,29.057851
307165896,Unknown,leisure:park,41.1683327,29.05774
307165897,Unknown,leisure:park,41.1680977,29.0579825
307167812,Unknown,leisure:park,41.1689493,29.0580145
307334820,Unknown,leisure:park,41.0156987,28.9626835
307835439,Güven Parkı,leisure:park,41.0151947,28.87606
307835508,Unknown,leisure:park,41.01665,28.8794616
307837652,Cevher Dudayev Parkı,leisure:park,41.0227627,28.8692887
307902879,Orhangazi Parkı,leisure:park,41.0019061,28.8777433
307990388,Şehitler Parkı,leisure:park,41.0040164,28.877263
307990789,Koza 1 Parkı,leisure:park,41.0056321,28.8758601
307996540,30 Ağustos Parkı,leisure:park,41.0048775,28.8912007
307996541,29 Ekim Parkı,leisure:park,41.0057107,28.8925141
308038542,Unknown,leisure:park,40.9958722,28.913209
308049463,Kuleli Parkı,leisure:park,40.9951977,28.8344124
308597552,Divan Meydanı,leisure:park,41.0119517,28.9836112
309036491,Sururi Parkı,leisure:park,41.0373569,28.9718565
309046221,Molla Aşkı Kültür Parkı,leisure:park,41.0350307,28.9436186
309052085,Çukur Bostan Parkı,leisure:park,41.0259348,28.9498878
309052090,Koyunbaba Parkı,leisure:park,41.0213803,28.9440444
309052102,Şenol Güneş Parkı,leisure:park,41.0166283,28.9428549
309191780,Silahtarağa Gençlik Parkı,leisure:park,41.0710241,28.9439111
309191789,8 Mayıs Parkı,leisure:park,41.0466055,28.9366679
310243272,Halıcıoğlu Parkı,leisure:park,41.0446187,28.9448673
310503763,Şehit İbrahim Doğan Parkı,leisure:park,40.8280148,29.3542032
310503764,Unknown,leisure:park,40.8234371,29.3536971
311681431,Sağlık Müzesi,tourism:museum,41.0083138,28.9752897
312331340,Unknown,leisure:park,41.166919,29.0573347
312331342,Unknown,leisure:park,41.1668425,29.0574354
312331343,Unknown,leisure:park,41.166681,29.0571305
312331344,Unknown,leisure:park,41.1666604,29.0573764
312331345,Unknown,leisure:park,41.166616,29.0572225
312331346,Unknown,leisure:park,41.1664966,29.0572098
312484207,Ihlamur Kasrı (Merasim Köşkü),tourism:museum,41.0507255,29.0011953
312560086,Şehit Piyade Er İbrahim Candemir Parkı,leisure:park,40.9750396,28.7253655
312726148,Unknown,leisure:park,41.185835,28.7300135
312726152,Unknown,leisure:park,41.1914346,28.7366668
312748717,Ali Paşa Parkı,leisure:park,41.006199,28.9343142
312752077,Muhsin Yazıcıoğlu Parkı,leisure:park,41.0869579,28.9148622
313096938,Orhangazi Şehir Parkı,leisure:park,40.9258278,29.1208261
313347510,Kıbrıs Barış Ormanı Parkı,leisure:park,41.0544256,28.9541348
314202173,Kemal Sunal Müzesi,tourism:museum,40.9708911,29.0578153
314482868,Bağcılar Merkez Parkı,leisure:park,41.0306888,28.8577954
314702269,Şamlar Parkı,leisure:park,41.1253697,28.7552762
314705200,Güvercintepe Parkı,leisure:park,41.0732263,28.7511158
314720386,Unknown,leisure:park,41.0645162,28.7788459
314848763,Bezirganbahçe Parkı,leisure:park,41.029067,28.7763822
315603145,Dumlupınar Parkı,leisure:park,41.0764255,28.9045584
315603153,Ahmet Sarıoğlu Parkı,leisure:park,41.0501596,28.9023735
315604892,Park Aliya Izzet Begoviç,leisure:park,40.9980238,28.8300967
315607042,Florya Sahil Parkı,leisure:park,40.9686874,28.7938044
315607050,Balıkçı Adası Parkı,leisure:park,40.9888111,28.7707208
315618227,Şair Nedim Parkı,leisure:park,40.9973977,28.7823363
315619031,Unknown,leisure:park,41.0216536,28.8151061
315619032,Bilal Habeşi Parkı,leisure:park,41.0403162,28.8160498
315745066,Çukurbostan Parkı,leisure:park,41.0103934,28.9344939
315851740,Mustafa Kemal Parkı,leisure:park,41.0689049,28.8554939
315889369,Dumlupınar Parkı,leisure:park,41.0503669,29.0912335
316332724,Şehit Enver Yorulmaz Parkı,leisure:park,41.0015354,28.8617722
316385373,Molla Gürani Parkı,leisure:park,41.025655,28.8483483
316535853,Şehit Yılmaz Özdemir parkı,leisure:park,41.0441771,28.7848478
316632441,Unknown,leisure:park,41.0329221,28.7941016
316650286,Nurettin Şen Parkı,leisure:park,41.0357245,28.7831386
316650289,Şehit Başkomiser Ahmet Zehir Parkı,leisure:park,41.0357646,28.7870289
316650290,Merkez Parkı,leisure:park,41.0368565,28.7876753
316650292,Kenan Onuk parkı,leisure:park,41.0380598,28.7937237
316650293,Mehmet Akif Ersoy Parkı,leisure:park,41.0338807,28.7918358
316650297,Park,leisure:park,41.0326648,28.796032
316903987,Unknown,leisure:park,41.010211,28.948538
316903988,Unknown,leisure:park,41.0103058,28.949049
317872663,Deniz Gezmiş Parkı,leisure:park,40.999876,29.0946203
319018681,Tarihi Lokomotif 2451,tourism:attraction,41.0152764,28.9764265
319020883,İstanbul Arkeoloji Müzesi,tourism:museum,41.0116433,28.9813725
319029239,Kamondo Merdivenleri,tourism:attraction,41.023967,28.9737782
320172652,Dikilitaş Parkı,leisure:park,41.0560551,29.0045116
321515438,Unknown,tourism:museum,41.0427903,28.9493459
321526848,Unknown,leisure:park,41.0360823,28.9944665
322225368,Unknown,leisure:park,41.017171,28.7851215
322225661,Unknown,leisure:park,41.018006,28.7858228
324022454,Büyük Mabeyn Köşkü,tourism:museum,41.0502671,29.010926
324173876,Set Köşkü,tourism:museum,41.0501024,29.010636
324885622,Unknown,historic:building,41.0081337,29.0159538
325850812,Unknown,leisure:park,40.9878937,28.8529647
325850813,Unknown,leisure:park,40.9888196,28.8526815
325853393,Unknown,leisure:park,40.9881958,28.8532728
325853394,Unknown,leisure:park,40.9880572,28.853347
325895241,Sefaköy Atatürk Parkı,leisure:park,40.9990058,28.7979107
326354955,Şehir Müzesi,tourism:museum,41.0514836,29.0131585
326370631,Saray Tiyatrosu ve Sahne Sanatları Müzesi,tourism:museum,41.0514006,29.0120193
326372295,Yıldız Sarayı Müze Müdürlüğü,tourism:museum,41.0499954,29.0115888
327560146,Şale Kasrı,tourism:museum,41.0520986,29.0126133
329062194,Sultan 2. Mahmut Türbesi,historic:tomb,41.0084813,28.9725914
329063100,Sinan Paşa Türbesi,historic:tomb,41.0088174,28.9687309
329089871,Aziz Mahmud Hüdayi Vakfı Gazanfer Ağa Medresesi Eğitim ve Kültür Merkezi,tourism:museum,41.0163484,28.9554386
329094469,Amcazade Külliyesi,tourism:museum,41.0152743,28.9520598
329214503,Unknown,leisure:park,41.0091913,28.9587043
329233138,Kapatanı Derya Hüsnü Paşa Türbesi,historic:tomb,41.0480149,28.9352469
329233152,Mehmet Ağa Türbesi,historic:tomb,41.0478717,28.9344396
329233190,Ferhat Paşa Türbesi,historic:tomb,41.047351,28.9353119
329233495,Pertev Paşa Türbesi,historic:tomb,41.0481232,28.9343377
329233909,Hz. Cabir Cami,historic:church,41.0385943,28.9441211
330343101,Gençlik Parkı,leisure:park,41.0040343,28.9548948
330344403,İshakpaşa Hamamı,historic:ruins,41.0065719,28.9812065
330660373,Kazım Karabekir Parkı,leisure:park,41.0510199,29.0994844
330660375,Seyrantepe Parkı,leisure:park,41.0484737,29.0927345
330813073,Unknown,leisure:park,41.0503707,29.0044957
331050716,Hagios İoannes Studius Kilisesi,historic:ruins,40.9961223,28.9285841
331050921,Unknown,leisure:park,40.9961105,28.9285998
331050947,Unknown,leisure:park,40.9962127,28.9292296
331191334,Fâtih Sultan Mehmed Han Türbesi,historic:tomb,41.0192889,28.9502787
331194931,Numune Parkı,leisure:park,41.0123113,28.9543802
331199245,Unknown,leisure:park,41.0103943,28.9598771
331199248,Unknown,leisure:park,41.0108997,28.9609088
331199251,Unknown,leisure:park,41.0112712,28.9598283
331199252,Unknown,leisure:park,41.0113271,28.9605722
331199735,Unknown,leisure:park,41.0117875,28.9598489
331244574,Sultan 1. Abdülhamit Medresesi,historic:building,41.0272604,28.9509904
331247378,Esekapı Medresesi,historic:building,41.0047653,28.9365558
331862820,Unknown,historic:citywalls,41.0394938,28.9415432
333112194,Sultan 1. Abdülhamit Türbesi,historic:tomb,41.0155098,28.9741344
333534274,Unknown,leisure:park,41.0057932,28.9770234
333761987,Asım Yıldız Parkı,leisure:park,41.087823,28.9368107
333761992,Orta Mahalle Fatih Parkı,leisure:park,41.0349719,28.9183413
333776640,Muhsin Yazıcıoğlu Parkı,leisure:park,41.0477541,28.6641031
334301026,Erdemliler Parkı,leisure:park,41.0897302,28.9246312
334810229,Mimaroba Atatürk Parkı,leisure:park,41.0065899,28.5423216
335364925,Bâb-ı Hümâyûn,historic:city_gate,41.0085967,28.981487
335371725,Unknown,historic:yes,41.0103912,28.9790852
335374188,İstanbul Arkeoloji Müzeleri,tourism:museum,41.0116941,28.9812131
335402636,Sofa-ı Hümâyûn,leisure:park,41.0138142,28.9852351
335402649,Bâbüsselâm,historic:building,41.0114028,28.9832355
335402650,Zülüflü Baltacılar Koğuşu,leisure:park,41.0120172,28.9825598
335402651,Darphane-i Amire,tourism:attraction,41.0104187,28.9803838
335402670,Unknown,historic:building,41.0111504,28.9836336
335415777,Enderûn Avlusu,leisure:park,41.0129778,28.9845531
335415778,Topkapı Sarayı,tourism:attraction,41.01281,28.9840154
335443182,Sirkeci Gar Önü Parkı,leisure:park,41.0158377,28.9768518
335644619,Unknown,leisure:park,41.0313483,28.9821011
336946401,Ç. Mesken Göçmen Blokları Parkı,leisure:park,41.0816939,28.9592273
338274455,Bahariye Mevlevihanesi,historic:heritage,41.0557947,28.9398181
338806473,Otağtepe Fatih Korusu,leisure:park,41.0899587,29.0710471
342005554,Unknown,leisure:park,41.0323403,28.7947761
342595454,Küçükçekmece Göl Parkı,leisure:park,40.9995581,28.7679362
342991252,Tayyare Apartmanları,historic:building,41.0098388,28.9581282
347505178,Palais Yeniköy,historic:castle,41.1260855,29.0703202
349521414,Edebiyat Müzesi,tourism:museum,41.0488041,29.0111404
355955700,Leylak Parkı,leisure:park,41.0100398,29.189824
356260770,Koca Mustafa Paşa Sahil Parkı,leisure:park,40.9971255,28.9327197
356780526,Dr. Sadık Ahmet Parkı,leisure:park,41.0341844,28.8678639
356780542,Bağcılar Millet Bahçesi,leisure:park,41.0345922,28.8703619
356922250,Unknown,leisure:park,41.0767944,28.6656191
356926158,Milli Egemenlik Parkı,leisure:park,41.0341058,28.7065882
356926171,Barış Parkı,leisure:park,41.0505419,28.8987682
356926172,Muzaffer Öztekin Parkı,leisure:park,41.0522185,28.9080822
357185966,80. Yıl Cumhuriyet Parkı,leisure:park,40.9838307,28.8920316
357185971,Zeytin Park,leisure:park,40.9992063,28.9048457
357185976,Zeytinburnu Belediyesi Öğretmenler Parkı,leisure:park,41.0035962,28.9073582
357527591,Hüdayi Parkı,leisure:park,41.0126474,29.0682438
359334953,Unknown,leisure:park,41.0498532,28.6923173
361214599,Kutlubahçe Parkı,leisure:park,40.9929242,29.0860182
361214603,İsmet inönü Parkı,leisure:park,40.9961676,29.0852703
361214625,Unknown,leisure:park,40.9918763,29.0793181
361216017,Bayer Apartmanı,historic:building,41.0513904,28.991516
361220262,Örnek Parkı,leisure:park,40.9926458,29.0839461
361220297,Unknown,leisure:park,40.99195,29.086926
362751184,Gençlik Parkı,leisure:park,41.0908823,28.9130503
363129349,Unknown,leisure:park,40.998012,29.1019084
363129350,Unknown,leisure:park,40.9988077,29.1030418
363129351,Unknown,leisure:park,40.9997339,29.1043973
363159390,Unknown,leisure:park,41.0026798,29.095852
364801423,Unknown,leisure:park,41.0512195,29.0114185
364963979,Unknown,leisure:park,41.0519727,29.0096301
366164068,Unknown,leisure:park,41.0777293,28.6321552
366205977,Sultan Murat Parkı,leisure:park,40.9987093,28.7857611
366442516,Ortabahçe,leisure:park,41.0519657,29.0107097
367986528,Unknown,leisure:park,41.108016,28.7615874
367986529,Unknown,leisure:park,41.1092381,28.7622759
368626331,Şair Cait Zarifoğlu,leisure:park,41.1000422,28.8985981
368626333,Çocuk Parkı,leisure:park,41.0999747,28.9015499
370855853,Ulusal Egemenlik Parkı,leisure:park,41.1378208,28.4639808
371474893,Boyacıdere Parkı,leisure:park,41.1737321,29.6151465
375092936,Unknown,leisure:park,40.9944806,28.8462408
375799942,Dadaloğlu Parkı,leisure:park,41.0226667,29.109068
375802938,Kent Park,leisure:park,41.0219325,29.1122502
375805153,Unknown,leisure:park,41.0223488,29.1105706
375933332,23 Nisan Parkı,leisure:park,40.9846703,29.083379
376033105,Hürriyet Parkı,leisure:park,40.9764773,29.0918064
376033106,Ekin Parkı,leisure:park,40.9784743,29.0904468
376037112,Sarı Kanarya Parkı,leisure:park,40.9760646,29.0970058
376849720,Erlangen Parkı,leisure:park,41.0817456,29.0146254
378180757,İnönü Parkı,leisure:park,41.0197359,28.7992587
378180761,Unknown,leisure:park,41.0125154,28.802707
378568455,Unknown,leisure:park,41.0163164,29.0499041
378568458,Unknown,leisure:park,41.0146751,29.0497029
378568467,Şehitler Parkı,leisure:park,41.0172753,29.0523799
383957509,Unknown,leisure:park,41.0636759,28.9526251
383957511,Kağıthane Mesire Alanı,leisure:park,41.0643528,28.9499395
383957512,Mermerciler Parkı,leisure:park,41.0633678,28.9507598
384141600,Şehit Kemal Özarar Parkı,leisure:park,41.0622353,28.9359299
384953012,Başakşehir Sular Vadisi,leisure:park,41.1021674,28.8072933
385929431,Unknown,leisure:park,40.927694,29.2874907
385929432,Selçuklu Parkı,leisure:park,40.9268338,29.2906892
385985857,Unknown,leisure:park,40.928097,29.2960325
386498438,Unknown,leisure:park,41.1350276,29.845658
386498439,Ağva Büyük Şehir Parkı,leisure:park,41.1354882,29.8455594
387205590,Abdülvedüt Parkı,leisure:park,41.0410758,28.938425
387205593,Unknown,leisure:park,41.0675131,28.9247366
387205594,Parkı,leisure:park,41.0828617,28.9309609
388713711,Hoca Ahmet Yesevi Parkı,leisure:park,40.9180963,29.2099919
389494218,Unknown,leisure:park,41.0309065,28.9397596
389494219,Unknown,leisure:park,41.076475,28.9232722
389494223,Şehit Bülent Üstün Parkı,leisure:park,41.0770222,28.9135724
389494224,Kutlu Doğum Parkı,leisure:park,41.0767551,28.912287
389494225,Unknown,leisure:park,41.082229,28.9102705
389496256,Doktor Sadık Ahmet Parkı,leisure:park,41.0637485,28.8890259
389496257,Mehmet Akif Parkı,leisure:park,41.059257,28.8913574
389496258,Mercan Parkı,leisure:park,41.0543876,28.8988661
389496259,Ertuğrul Gazi Parkı,leisure:park,41.0528151,28.8970098
389506285,Şehit Sedat Yenigül Parkı,leisure:park,41.0364589,28.897078
389506286,Terazidere Parkı,leisure:park,41.0327837,28.898745
389506287,Şehit Hava Pilot Kurmay Yüzbaşı Mustafa Delikanlı Parkı,leisure:park,41.0326842,28.9031883
389506293,Haluk Ündeğer Parkı,leisure:park,41.0082714,28.9101867
389508336,Unknown,leisure:park,41.0079005,28.926532
389520091,Unknown,leisure:park,41.0060075,28.879968
389520092,Unknown,leisure:park,40.9781955,28.8482802
389520116,Unknown,leisure:park,40.97549,28.8479209
389520117,Unknown,leisure:park,40.9759785,28.8488776
389520118,Unknown,leisure:park,40.9764635,28.8498297
389520119,Unknown,leisure:park,40.977702,28.8473321
389528041,Unknown,leisure:park,40.9768947,28.8464085
389528103,Mimar Sinan Parkı,leisure:park,41.0195255,28.8216965
389528104,Kadir Has Parkı,leisure:park,41.0169792,28.8290789
389528105,Kocasinan Parkı,leisure:park,41.0174165,28.8312374
389528107,Koca Yusuf Parkı,leisure:park,41.0401065,28.8317959
390186976,Unknown,leisure:park,41.1133531,28.8599032
390186977,Unknown,leisure:park,41.1137767,28.8539908
390479378,Olimpiyat Parkı,leisure:park,40.9599631,28.8369601
391888370,Mercan Parkı,leisure:park,40.9055295,29.1849497
391889515,Çamlıktepe Parkı,leisure:park,41.0488797,29.0680064
393610769,Röne Park,leisure:park,40.9569144,28.8319573
394054845,A Caddesi Parkı,leisure:park,41.0887242,28.8708731
394054847,Unknown,leisure:park,41.0987699,28.874879
394054848,Unknown,leisure:park,41.0965538,28.886357
394054850,Ahmed Durakoğlu Parkı,leisure:park,41.0952075,28.9082094
