poi_id,display_name_en,category_clean,query_area,wiki_title,wiki_pageviews_total,has_direct_wiki_signal,has_valid_wiki_identity_but_missing_pageviews,target_proxy,category_clean,query_area,lat,lon,rate,dist_from_query_center_m,candidate_count_same_key,is_mosque,is_church,is_synagogue,is_cathedral,is_palace,is_museum,is_monument,is_cemetery,is_fortress,is_tower,is_hamam,is_bridge,is_tekke_or_dergah,is_tomb,is_fountain,is_gate,subtype_flag_count,has_possible_duplicate,possible_duplicate_count,has_valid_wiki_identity_but_missing_pageviews
otm_W523879940,Ahmediye Cami,religious,Fatih / Valens Aqueduct,,0.0,0,0,,religious,Fatih / Valens Aqueduct,41.01496124267578,28.946699142456055,2,854.98235509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W175520628,Ahrida Synagogue,religious,Balat / Fener,Ahrida Synagogue of Istanbul,0.0,0,1,,religious,Balat / Fener,41.03291320800781,28.945518493652344,2,500.86057773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q64517880,Ali Pertek Mosque,religious,Rumeli Hisari,Pertek,0.0,0,1,,religious,Rumeli Hisari,41.08858108520508,29.056739807128903,2,408.71564679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W46332545,Alman Protestan Kilisesi,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.03614044189453,28.97385025024414,2,421.80644011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q620190,Apostolic Exarchate of Istanbul,religious,Istiklal / Pera,Exarchate of Istanbul,0.0,0,1,,religious,Istiklal / Pera,41.03689956665039,28.977500915527344,2,334.85741244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_N5665713222,Atlas,attraction,Istiklal / Pera,Atlas,0.0,0,1,,attraction,Istiklal / Pera,41.034183502197266,28.97917366027832,2,111.56845856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_W167640480,Aya Nikola Kilisesi,religious,Galata Tower,,0.0,0,0,,religious,Galata Tower,41.02445602416992,28.97852325439453,2,373.18513,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q61071689,Ayrılık Çeşmesi,historic,Kadikoy Historic Center,Ayrılık Çeşmesi (Istanbul Metro),0.0,0,1,,historic,Kadikoy Historic Center,41.000221252441406,29.030738830566406,2,1100.56016711,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1
otm_Q31188778,Ayvansaray Panayia Balino Church,religious,Balat / Fener,,0.0,0,0,,religious,Balat / Fener,41.03580474853515,28.944805145263672,2,793.19539096,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W329089871,Aziz Mahmud Hudayi Vakfi Gazanfer Ağa Medresesi Egitim ve Kultur Merkezi,museum,Fatih / Valens Aqueduct,,0.0,0,0,,museum,Fatih / Valens Aqueduct,41.01634216308594,28.95543670654297,2,115.46007627,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q18979885,Badawi Tekke of Beylerbeyi,religious,Beylerbeyi Palace,Badawi Tekke of Beylerbeyi,0.0,0,1,,religious,Beylerbeyi Palace,41.041378021240234,29.045475006103516,2,423.95557917,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
otm_W338274455,Bahariye Mevlevihanesi,historic,Eyup / Pierre Loti,Beşiktaş Mevlevihanesi,0.0,0,1,,historic,Eyup / Pierre Loti,41.05601119995117,28.940004348754883,2,1080.98005725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_Q3409200,Bet Nissim Synagogue,religious,Beylerbeyi Palace,Bet Nissim Synagogue,0.0,0,1,,religious,Beylerbeyi Palace,41.032928466796875,29.03145980834961,2,1262.01260223,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_N6548565311,Burhaniye Camii,religious,Beylerbeyi Palace,,0.0,0,0,,religious,Beylerbeyi Palace,41.03091812133789,29.047670364379883,2,1370.5084583,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5862307939,Bülbülderesi Mezarlığı,historic,Uskudar Waterfront,,0.0,0,0,,historic,Uskudar Waterfront,41.0261344909668,29.02469825744629,2,799.69665462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q6024151,Caferağa Mosque,religious,Kadikoy Historic Center,"Caferağa, Kadıköy",0.0,0,1,,religious,Kadikoy Historic Center,40.98933410644531,29.024396896362305,2,236.34390278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W310249875,Cami,religious,Rumeli Hisari,Cami (disambiguation),0.0,0,1,,religious,Rumeli Hisari,41.091896057128906,29.04642105102539,2,1167.9555228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q1366011,Chaldean Catholic Archeparchy of Diyarbakir,religious,Suleymaniye,Chaldean Catholic Archeparchy of Amida,0.0,0,1,,religious,Suleymaniye,41.01666641235352,28.96666717529297,2,246.63447304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_W588282831,Church of the Holy Cross,religious,Uskudar Waterfront,"Church of the Holy Cross, Ilam",0.0,0,1,,religious,Uskudar Waterfront,41.02481842041016,29.030797958374023,2,1316.34529679,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q20474865,Divanyolu Çeşmesi,historic,Sultanahmet Core,,0.0,0,0,,historic,Sultanahmet Core,41.00837707519531,28.973268508911133,2,444.59413268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_W315742598,Dragoman Yunus Beg Mosque,religious,Balat / Fener,,0.0,0,0,,religious,Balat / Fener,41.02887344360352,28.9440860748291,2,480.97574189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q1335287,Emek Sineması,attraction,Istiklal / Pera,,0.0,0,0,,attraction,Istiklal / Pera,41.034908294677734,28.97969627380371,2,188.19122084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q6102514,Fenerbahçe Museum,museum,Kadikoy Historic Center,Fenerbahçe S.K.,0.0,0,1,,museum,Kadikoy Historic Center,40.98807144165039,29.037443161010746,2,988.90934118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_N8225587082,Feshane,historic,Eyup / Pierre Loti,,0.0,0,0,,historic,Eyup / Pierre Loti,41.0455436706543,28.937965393066406,2,520.10004876,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_W165718178,Galata Mevlevi House Museum,museum,Galata Tower,Galata Mevlevi Lodge Museum,0.0,0,1,,museum,Galata Tower,41.02801513671875,28.975114822387695,2,264.00056931,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W676830364,"Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot",historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,40.99964141845703,29.02056312561035,2,1084.03976569,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
otm_Q3397455,Handan Agha Mosque,religious,Balat / Fener,Handan Agha Mosque,0.0,0,1,,religious,Balat / Fener,41.03821563720703,28.951101303100582,2,953.06091594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q106090154,Hasan Rıza Paşa Çeşmesi,historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,40.98518371582031,29.02216339111328,2,724.07361674,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_Q29877998,Hayal Kahvesi,attraction,Istiklal / Pera,,0.0,0,0,,attraction,Istiklal / Pera,41.03554916381836,28.983484268188477,2,504.1293983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_N278713308,Holy Trinity,religious,Istiklal / Pera,Holy Trinity (disambiguation),0.0,0,1,,religious,Istiklal / Pera,41.03173065185547,28.975557327270508,2,311.10363978,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q105814877,Horhor Çeşmesi (Kırma Tulumba Sokağı),historic,Fatih / Valens Aqueduct,,0.0,0,0,,historic,Fatih / Valens Aqueduct,41.0131950378418,28.951019287109375,2,625.31732766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_Q106035131,Hüseyin Ağa Çeşmesi,historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,40.989891052246094,29.02583885192871,2,118.74609798,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_W335364925,Imperial Gate,historic,Hagia Sophia / Basilica Cistern,India Gate,0.0,0,1,,historic,Hagia Sophia / Basilica Cistern,41.00860977172851,28.98147201538086,2,148.51558916,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1
otm_W59600891,Istanbul Radio House,attraction,Dolmabahce,,0.0,0,0,,attraction,Dolmabahce,41.04454803466797,28.987281799316406,2,1274.97079722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q6088683,Istanbul Zoology Museum,museum,Suleymaniye,Istanbul Zoology Museum,0.0,0,1,,museum,Suleymaniye,41.01333236694336,28.963611602783203,2,318.78903543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q20471148,Kadıköy Süryani Kilisesi,religious,Kadikoy Historic Center,,0.0,0,0,,religious,Kadikoy Historic Center,40.983665466308594,29.02553939819336,2,806.02126033,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N5787843345,Kaligaria Gate,historic,Eyup / Pierre Loti,,0.0,0,0,,historic,Eyup / Pierre Loti,41.03647232055664,28.93939781188965,2,1398.53106247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
otm_Q6024672,Karikatür ve Mizah Müzesi,museum,Istiklal / Pera,,0.0,0,0,,museum,Istiklal / Pera,41.0330810546875,28.973779678344727,2,358.22942489,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W165484023,Kemankeş Karamustafa Paşa Camii,religious,Galata Tower,,0.0,0,0,,religious,Galata Tower,41.02275466918945,28.97670555114746,2,380.36292314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q1775931,Kloster Sanctus Angelus in Rufiniano,religious,Kadikoy Historic Center,,0.0,0,0,,religious,Kadikoy Historic Center,40.988887786865234,29.02777862548828,2,255.62628159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q106151902,Ladikli Ahmed Ağa Çeşmesi,historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,40.9958381652832,29.023975372314453,2,582.30106093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_W175517661,Mahmut Pasha Hamam,religious,Eminonu / Spice Bazaar,Mahmut Pasha Hamam,0.0,0,1,,religious,Eminonu / Spice Bazaar,41.01119613647461,28.971376419067383,2,597.10811889,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
otm_Q48969579,"Melkite Greek Catholic Cathedral, Istanbul",religious,Istiklal / Pera,"Holy Trinity Greek Catholic Cathedral, Istanbul",0.0,0,1,,religious,Istiklal / Pera,41.034889221191406,28.976119995117188,2,185.62903722,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
otm_W309052088,Mesih Mehmed Pasha Mosque,religious,Balat / Fener,Mesih Mehmed Pasha Mosque,0.0,0,1,,religious,Balat / Fener,41.02188873291016,28.943557739257812,2,1009.79174866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W103339340,Museum Of Ancient Orient,museum,Topkapi Palace,Ancient Orient Museum,0.0,0,1,,museum,Topkapi Palace,41.01144790649414,28.9804630279541,2,238.76065077,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q6056837,Müderris Abdülbaki Efendi Camii,religious,Uskudar Waterfront,,0.0,0,0,,religious,Uskudar Waterfront,41.02743911743164,29.020336151123047,2,468.74416103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q20474293,Ortaköy Surp Asdvadzadzin Kilisesi,religious,Ortakoy,,0.0,0,0,,religious,Ortakoy,41.04979705810547,29.02303123474121,2,373.01882501,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q25474126,Ortaköy Surp Krikor Lusavoriç Kilisesi,religious,Ortakoy,,0.0,0,0,,religious,Ortakoy,41.0521125793457,29.024194717407227,2,555.44034549,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N6432240559,Ortaoyuncular Tiyatrosu,attraction,Istiklal / Pera,,0.0,0,0,,attraction,Istiklal / Pera,41.034400939941406,28.979145050048828,2,118.45041591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q106175113,Osman Ağa Çeşmesi,historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,40.99553680419922,29.041166305541992,2,1352.71703016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_N6525497699,Oyun Atölyesi,attraction,Kadikoy Historic Center,,0.0,0,0,,attraction,Kadikoy Historic Center,40.98635482788086,29.0257625579834,2,506.8820494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_Q1997570,Palace of Antiochos,historic,Sultanahmet Core,Palace of Antiochos,0.0,0,1,,historic,Sultanahmet Core,41.00740051269531,28.975099563598633,2,264.1695703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q1152384,Palace of Daphne,historic,Sultanahmet Core,Palace of Daphne,0.0,0,1,,historic,Sultanahmet Core,41.00600051879883,28.97599983215332,2,94.70736182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q1997580,Palace of Lausus,historic,Sultanahmet Core,Palace of Lausus,0.0,0,1,,historic,Sultanahmet Core,41.0078010559082,28.975400924682617,2,291.39254378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q31188713,Panayia Hançeriotissa Kilisesi,religious,Balat / Fener,,0.0,0,0,,religious,Balat / Fener,41.0329704284668,28.940889358520508,2,825.28601373,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q31188024,Panayia İsodion Church,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.03277587890625,28.975833892822266,2,213.85909942,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W884165212,Perili Köşk,attraction,Rumeli Hisari,Perili Köşk,0.0,0,1,,attraction,Rumeli Hisari,41.08917236328125,29.056659698486328,2,474.42222702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_Q30682582,Piyer Loti Museum,museum,Eyup / Pierre Loti,Piyer Loti Museum,0.0,0,1,,museum,Eyup / Pierre Loti,41.054443359375,28.934165954589844,2,726.23065996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_N6560073264,Rexx Cinema,attraction,Kadikoy Historic Center,,0.0,0,0,,attraction,Kadikoy Historic Center,40.98738098144531,29.026870727539062,2,393.87776228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otm_N5081442512,Rezan Has Museum,museum,Balat / Fener,Rezan Has Museum,0.0,0,1,,museum,Balat / Fener,41.0252799987793,28.958433151245117,2,883.34923769,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_W309036497,Rum Ortodoks Aya Konstantin Kilisesi,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.03805160522461,28.97709274291992,2,465.90047775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q1389334,Schiffbrücke über den Bosporus,attraction,Rumeli Hisari,,0.0,0,0,,attraction,Rumeli Hisari,41.08722305297851,29.06068420410156,2,415.91024682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
otm_Q6035037,Ses Theater,attraction,Istiklal / Pera,Movie theater,0.0,0,1,,attraction,Istiklal / Pera,41.03450775146485,28.97919273376465,2,128.03512319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_Q25474044,Surp Asdvadzadzin Ermeni Katolik Kilisesi,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.0352783203125,28.97944450378418,2,200.69069386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q6019728,Surp Hovhan Vosgeperan Kilisesi,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.0352783203125,28.97944450378418,2,200.69600585,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q20471350,Surp Yerrortutyun Armenian Church,religious,Istiklal / Pera,Surp Yerrortutyun Armenian Church,0.0,0,1,,religious,Istiklal / Pera,41.03424453735352,28.97757911682129,2,46.81948827,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q20471356,Surp Yeyğa Kilisesi,religious,Eyup / Pierre Loti,,0.0,0,0,,religious,Eyup / Pierre Loti,41.04298782348633,28.93124008178711,2,569.87327725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W237058776,Söğütlüçeşme Mosque,religious,Kadikoy Historic Center,,0.0,0,0,,religious,Kadikoy Historic Center,40.9922981262207,29.03331756591797,2,610.64639885,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
otm_Q56221678,T3 (İstanbul Tram),museum,Kadikoy Historic Center,Tram,0.0,0,1,,museum,Kadikoy Historic Center,40.98991012573242,29.022003173828125,2,377.95573714,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_N4520210689,Tabaklar Camii,religious,Uskudar Waterfront,,0.0,0,0,,religious,Uskudar Waterfront,41.01759719848633,29.02060890197754,2,1018.2031012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_W112659195,Tahtakale Hamam,historic,Eminonu / Spice Bazaar,Tahtakale Hamam,0.0,0,1,,historic,Eminonu / Spice Bazaar,41.01775360107422,28.96790885925293,2,237.72782077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
otm_N7112399780,Tarlabasi,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.03667449951172,28.98073959350586,2,389.68987829,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q20470923,Tatavla Aya Dimitri Church,religious,Hagia Sophia / Basilica Cistern,,0.0,0,0,,religious,Hagia Sophia / Basilica Cistern,41.00972366333008,28.981111526489254,2,216.70381027,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N1620494633,Tomb of Hatice Turhan Sultan,historic,Eminonu / Spice Bazaar,Tomb of Turhan Sultan,0.0,0,1,,historic,Eminonu / Spice Bazaar,41.01620101928711,28.971904754638672,2,147.14833408,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,1
otm_W111002511,Tomb of Hürrem Sultan,historic,Suleymaniye,Hürrem Sultan,0.0,0,1,,historic,Suleymaniye,41.0156364440918,28.96457862854004,2,90.53367792,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,1
otm_Q85817590,Tomb of Mehmed the Conqueror,historic,Fatih / Valens Aqueduct,,0.0,0,0,,historic,Fatih / Valens Aqueduct,41.01926040649414,28.950305938720703,2,578.46570607,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0
otm_Q85813863,Tomb of Suleiman the Magnificent,historic,Suleymaniye,Suleiman the Magnificent,0.0,0,1,,historic,Suleymaniye,41.01568984985352,28.96446990966797,2,79.84021266,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,1
otm_Q2811614,Turkcell Kuruçeşme Arena,attraction,Ortakoy,Kuruçeşme Arena,0.0,0,1,,attraction,Ortakoy,41.05634689331055,29.034767150878903,2,1246.16149614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otm_W260976707,Türkiye İş Bankası Museum,museum,Eminonu / Spice Bazaar,İşbank Museum,1000.0,1,0,6.90875477931522,museum,Eminonu / Spice Bazaar,41.01609420776367,28.97260093688965,2,206.91890418,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_N4945509321,Vefa,historic,Fatih / Valens Aqueduct,Vefa,0.0,0,1,,historic,Fatih / Valens Aqueduct,41.01688766479492,28.959970474243164,2,292.22910996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
otm_Q20855697,Women's Museum Istanbul,museum,Topkapi Palace,Women's Museum Istanbul,0.0,0,1,,museum,Topkapi Palace,41.01163864135742,28.981369018554688,2,163.13007034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q105982169,Yoğurtçu Çeşmesi,historic,Kadikoy Historic Center,Yoğurtçu Fountain,0.0,0,1,,historic,Kadikoy Historic Center,40.983612060546875,29.03324508666992,2,998.21962651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1
otm_N3254396169,Yıldız Porcelain Factory,museum,Ortakoy,Imperial Porcelain Factory,317.0,1,0,5.762051382780177,museum,Ortakoy,41.04828643798828,29.01881980895996,2,613.53309814,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q3360967,palais de France,historic,Istiklal / Pera,"Palais de France, Istanbul",0.0,0,1,,historic,Istiklal / Pera,41.03083419799805,28.977222442626953,2,345.30378881,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otm_Q3582353,église Saint-Louis-des-Français d'Istanbul,religious,Istiklal / Pera,,0.0,0,0,,religious,Istiklal / Pera,41.030799865722656,28.976900100708008,2,354.39100947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otm_Q106090932,İbrahim Ağa Çeşmesi,historic,Kadikoy Historic Center,,0.0,0,0,,historic,Kadikoy Historic Center,41.00149917602539,29.031665802001953,2,1260.69790668,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
otm_Q6045782,"İskender Pasha Mosque, Fatih",religious,Fatih / Valens Aqueduct,"İskender Pasha Mosque, Fatih",1243.0,1,0,7.126087273299125,religious,Fatih / Valens Aqueduct,41.01667022705078,28.94787979125977,2,725.9863164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
