poi_id,otm_xid,name,display_name_en,kinds,category_clean,wikidata,wikipedia_url,lat,lon,query_area,dist_from_query_center_m,rate,address_raw,preview_image,source,needs_review,candidate_count_same_key,wiki_title,wiki_match_method,wiki_match_score,wiki_has_page,wiki_pageviews_total,wiki_pageviews_avg,wiki_pageviews_max,wiki_days_observed,wiki_popularity_score
otm_Q2811614,Q2811614,Turkcell Kuruçeşme Arena,Turkcell Kuruçeşme Arena,"concert_halls,cultural,theatres_and_entertainments,interesting_places",attraction,Q2811614,,41.05634689331055,29.034767150878903,Ortakoy,1246.16149614,2,,,opentripmap,0,1,Kuruçeşme Arena,search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_W260976707,W260976707,Türkiye İş Bankası Museum,Türkiye İş Bankası Museum,"cultural,museums,interesting_places,other_museums",museum,Q6053818,,41.01609420776367,28.97260093688965,Eminonu / Spice Bazaar,206.91890418,2,,,opentripmap,0,4,İşbank Museum,search,0.25,1,1000.0,2.7472527472527473,14.0,364,0.0006183301499636112
otm_N4945509321,N4945509321,Vefa,Vefa,"fortifications,historic,interesting_places,castles",historic,Q331206,,41.01688766479492,28.959970474243164,Fatih / Valens Aqueduct,292.22910996,2,,,opentripmap,0,1,Vefa,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q20855697,Q20855697,Women's Museum Istanbul,Women's Museum Istanbul,"museums,cultural,interesting_places,other_museums",museum,Q20855697,,41.01163864135742,28.981369018554688,Topkapi Palace,163.13007034,2,,,opentripmap,0,1,Women's Museum Istanbul,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q105982169,Q105982169,Yoğurtçu Çeşmesi,Yoğurtçu Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q105982169,,40.983612060546875,29.03324508666992,Kadikoy Historic Center,998.21962651,2,,,opentripmap,0,1,Yoğurtçu Fountain,search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0
otm_N3254396169,N3254396169,Yıldız Porcelain Factory,Yıldız Porcelain Factory,"cultural,museums,interesting_places,other_museums",museum,Q6082521,,41.04828643798828,29.01881980895996,Ortakoy,613.53309814,2,,,opentripmap,0,1,Imperial Porcelain Factory,search,0.6666666666666666,1,317.0,0.9723926380368099,16.0,326,0.00019601065753846477
otm_Q11908797,Q11908797,batalla del Bòsfor,batalla del Bòsfor,"battlefields,historic,historical_places,interesting_places",historic,Q11908797,,41.01666641235352,28.97694396972656,Eminonu / Spice Bazaar,567.60433361,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q3360967,Q3360967,palais de France,palais de France,"palaces,architecture,historic_architecture,interesting_places",historic,Q3360967,,41.03083419799805,28.977222442626953,Istiklal / Pera,345.30378881,2,,,opentripmap,0,1,"Palais de France, Istanbul",search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_Q3582353,Q3582353,église Saint-Louis-des-Français d'Istanbul,église Saint-Louis-des-Français d'Istanbul,"religion,churches,interesting_places,other_churches",religious,Q3582353,,41.030799865722656,28.976900100708008,Istiklal / Pera,354.39100947,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q106090932,Q106090932,İbrahim Ağa Çeşmesi,İbrahim Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106090932,,41.00149917602539,29.031665802001953,Kadikoy Historic Center,1260.69790668,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q6045782,Q6045782,"İskender Pasha Mosque, Fatih","İskender Pasha Mosque, Fatih","religion,mosques,interesting_places",religious,Q6045782,,41.01667022705078,28.94787979125977,Fatih / Valens Aqueduct,725.9863164,2,,,opentripmap,0,1,"İskender Pasha Mosque, Fatih",search,1.0,1,1243.0,3.4054794520547946,26.0,365,0.0007685843764047688
otm_Q8082488,Q8082488,Şeref Stadium,Şeref Stadium,"sport,architecture,historic_architecture,interesting_places,destroyed_objects,stadiums",historic,Q8082488,,41.044166564941406,29.01704788208008,Yildiz Palace,384.48914844,2,,,opentripmap,0,1,Şeref Stadium,search,1.0,1,1324.0,3.657458563535912,37.0,362,0.0008186691185518213
otm_Q4400516,Q4400516,Русская посольская церковь (Константинополь),Русская посольская церковь (Константинополь),"religion,churches,interesting_places,other_churches",religious,Q4400516,,41.03004455566406,28.976205825805664,Istiklal / Pera,451.29975201,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q20401780,Q20401780,متحف تشورا,متحف تشورا,"museums,cultural,interesting_places,other_museums",museum,Q20401780,,41.03111267089844,28.93916702270508,Balat / Fener,899.54185679,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
