date,trend_demand,temp_max,temp_min,temp_avg,precipitation,crowd_index,crowd_level
2025-08-03,0.0,31.314285714285717,23.057142857142857,0.911353032659409,0.006206896551724137,0.47216453048747786,Medium
2025-08-10,0.3209876543209877,30.542857142857144,23.185714285714287,0.8947641264904096,0.012413793103448275,0.6264403064869271,High
2025-08-17,0.0,29.028571428571432,22.7,0.8626231207879731,0.0,0.45878693623639194,Medium
2025-08-24,0.2839506172839506,29.6,20.342857142857145,0.8330741316744428,0.01517241379310345,0.5888630653856874,High
2025-08-31,0.0,28.585714285714285,20.214285714285715,0.8107827890098498,0.0,0.44323483670295494,Medium
2025-09-07,0.23456790123456792,28.085714285714285,20.785714285714285,0.8113011923276308,0.08689655172413793,0.5432949979707455,High
2025-09-14,0.0,25.985714285714288,18.928571428571427,0.7350959046137895,0.009655172413793102,0.41859773690137825,Medium
2025-09-21,0.0,24.77142857142857,16.928571428571427,0.6837739761534474,0.019310344827586208,0.40127012388051697,Medium
2025-09-28,0.0,23.8,16.942857142857143,0.6583722135821668,0.01586206896551724,0.3943392502815466,Medium
2025-10-05,0.0,20.342857142857145,14.457142857142856,0.5588387765681702,0.1179310344827586,0.34406542607389934,Low
2025-10-12,0.33333333333333337,18.071428571428573,12.671428571428573,0.492483151892172,0.2013793103448276,0.4741357501653528,Medium
2025-10-19,0.33333333333333337,18.385714285714283,13.214285714285714,0.49922239502332816,0.07793103448275862,0.5008471782771134,High
2025-10-26,0.0,19.75714285714286,13.142857142857142,0.5251425609123899,0.5496551724137931,0.24761173379095835,Low
2025-11-02,0.0,19.642857142857142,11.185714285714283,0.47589424572317257,0.09724137931034482,0.32331999785488286,Low
2025-11-09,0.0,19.457142857142856,13.614285714285714,0.5209953343701399,0.05103448275862069,0.34609170375931786,Low
2025-11-16,0.0,16.485714285714288,10.3,0.41472265422498694,0.15379310344827588,0.2936581755778409,Low
2025-11-23,0.0,20.24285714285714,14.385714285714286,0.5505443234836702,0.011724137931034483,0.3628184694588942,Medium
2025-11-30,0.0,16.257142857142856,10.771428571428572,0.4126490409538621,0.1103448275862069,0.3017257467689173,Low
2025-12-07,0.0,15.214285714285714,8.714285714285714,0.3514774494556764,0.3275862068965517,0.23992599345739257,Low
2025-12-14,0.0,11.714285714285714,7.142857142857143,0.27682737169517885,0.028965517241379312,0.2772551080602778,Low
2025-12-21,0.0,12.3,5.728571428571429,0.24572317262830484,0.007586206896551725,0.2721997104091811,Low
2025-12-28,0.0,10.014285714285714,6.042857142857143,0.23120787973043028,0.12137931034482757,0.24508650185016356,Low
2026-01-04,0.0925925925925926,7.466666666666666,1.6333333333333335,0.11525833765336099,0.10896551724137932,0.2590806941440288,Low
