poi_id,otm_xid,name,display_name_en,kinds,category_clean,wikidata,wikipedia_url,lat,lon,query_area,dist_from_query_center_m,rate,address_raw,preview_image,source,needs_review,candidate_count_same_key,wiki_title,wiki_match_method,wiki_match_score,wiki_has_page,wiki_pageviews_total,wiki_pageviews_avg,wiki_pageviews_max,wiki_days_observed,wiki_popularity_score,wiki_review_decision,wiki_identity_valid,wiki_pageview_available,wiki_review_notes,wiki_title_original,text_combined_raw,text_combined_norm,name_norm,is_mosque,is_church,is_synagogue,is_cathedral,is_palace,is_museum,is_monument,is_cemetery,is_fortress,is_tower,is_hamam,is_bridge,is_tekke_or_dergah,is_tomb,is_fountain,is_gate,subtype_flag_count,has_possible_duplicate,possible_duplicate_group,possible_duplicate_count,exclude_from_part_b,exclude_from_recommendation,exclusion_reason,exclusion_scope,family_iconic_landmark,family_religious_monumental,family_museum_cultural,family_viewpoint_scenic,family_palatial_imperial,family_neighborhood_heritage
otm_W237833975,W237833975,Salacak Fatih Camii,Salacak Fatih Camii,"religion,mosques,interesting_places",religious,Q20476395,,41.020973205566406,29.00796127319336,Maiden's Tower Coast,325.04084585,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Salacak Fatih Camii Salacak Fatih Camii religion,mosques,interesting_places religious ","salacak fatih camii salacak fatih camii religion,mosques,interesting places religious",salacak fatih,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_N269479694,N269479694,Sculpture of Barbarossa,Sculpture of Barbarossa,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",historic,Q6033590,,41.04158020019531,29.006357192993164,Dolmabahce,544.15567434,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,incorrect unrelated wiki match; keep POI but remove Wikipedia linkage,Barbarossa (board game),"Sculpture of Barbarossa Sculpture of Barbarossa historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments historic ","sculpture of barbarossa sculpture of barbarossa historic,monuments and memorials,urban environment,cultural,interesting places,sculptures,monuments historic",sculpture of barbarossa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,0,0,1
otm_N4519290891,N4519290891,Selman aga Camii,Selman aga Camii,"religion,mosques,interesting_places",religious,Q6056669,https://tr.wikipedia.org/wiki/Selman%20A%C4%9Fa%20Camii,41.02569961547851,29.01579475402832,Uskudar Waterfront,51.2820677,3,"{'road': 'Selmani Pak Caddesi', 'town': 'Üsküdar', 'state': 'Marmara Bölgesi', 'suburb': 'Mimar Sinan Mahallesi', 'country': 'Türkiye', 'postcode': '34672', 'country_code': 'tr'}",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/%C3%9Csk%C3%BCdar_Selman_A%C4%9Fa_Camii_%C3%B6nden.jpg/400px-%C3%9Csk%C3%BCdar_Selman_A%C4%9Fa_Camii_%C3%B6nden.jpg,opentripmap,0,1,Selman Ağa Camii,from_url,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Selman Ağa Camii,"Selman aga Camii Selman aga Camii religion,mosques,interesting_places religious Selman Ağa Camii","selman aga camii selman aga camii religion,mosques,interesting places religious selman aga camii",selman aga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q2155032,Q2155032,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q2155032,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (860),"Siege of Constantinople Siege of Constantinople battlefields,historic,historical_places,interesting_places historic ","siege of constantinople siege of constantinople battlefields,historic,historical places,interesting places historic",siege of constantinople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q2742323,Q2742323,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q2742323,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (860),"Siege of Constantinople Siege of Constantinople battlefields,historic,historical_places,interesting_places historic ","siege of constantinople siege of constantinople battlefields,historic,historical places,interesting places historic",siege of constantinople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q312268,Q312268,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q312268,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (860),"Siege of Constantinople Siege of Constantinople battlefields,historic,historical_places,interesting_places historic ","siege of constantinople siege of constantinople battlefields,historic,historical places,interesting places historic",siege of constantinople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q767844,Q767844,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q767844,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (860),"Siege of Constantinople Siege of Constantinople battlefields,historic,historical_places,interesting_places historic ","siege of constantinople siege of constantinople battlefields,historic,historical places,interesting places historic",siege of constantinople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q1750892,Q1750892,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q1750892,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (860),"Siege of Constantinople Siege of Constantinople battlefields,historic,historical_places,interesting_places historic ","siege of constantinople siege of constantinople battlefields,historic,historical places,interesting places historic",siege of constantinople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q700886,Q700886,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q700886,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (860),"Siege of Constantinople Siege of Constantinople battlefields,historic,historical_places,interesting_places historic ","siege of constantinople siege of constantinople battlefields,historic,historical places,interesting places historic",siege of constantinople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q399482,Q399482,Siege of Constantinople (674-678),Siege of Constantinople (674-678),"battlefields,historic,historical_places,interesting_places",historic,Q399482,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (674–678),"Siege of Constantinople (674-678) Siege of Constantinople (674-678) battlefields,historic,historical_places,interesting_places historic ","siege of constantinople 674 678 siege of constantinople 674 678 battlefields,historic,historical places,interesting places historic",siege of constantinople 674 678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q27900,Q27900,Siege of Constantinople (717-718),Siege of Constantinople (717-718),"battlefields,historic,historical_places,interesting_places",historic,Q27900,,41.01250076293945,28.975000381469727,Eminonu / Spice Bazaar,600.29239594,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",Siege of Constantinople (717–718),"Siege of Constantinople (717-718) Siege of Constantinople (717-718) battlefields,historic,historical_places,interesting_places historic ","siege of constantinople 717 718 siege of constantinople 717 718 battlefields,historic,historical places,interesting places historic",siege of constantinople 717 718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_Q956679,Q956679,Siege of Constantinople (821-823),Siege of Constantinople (821-823),"battlefields,historic,historical_places,interesting_places",historic,Q956679,,41.01224136352539,28.97601890563965,Eminonu / Spice Bazaar,680.67586898,3,,,opentripmap,0,1,,,0.0,0,0.0,0.0,0.0,0,0.0,drop_wiki,0,0,"historical event / episode, not a practical attraction POI",History of Constantinople,"Siege of Constantinople (821-823) Siege of Constantinople (821-823) battlefields,historic,historical_places,interesting_places historic ","siege of constantinople 821 823 siege of constantinople 821 823 battlefields,historic,historical places,interesting places historic",siege of constantinople 821 823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dup_002,10,1,1,"Historical event entry, not a concrete attraction POI",exclude_part_b_recommendation,0,0,0,0,0,1
otm_R7317847,R7317847,Sinan Pasha Mosque,Sinan Pasha Mosque,"religion,mosques,interesting_places",religious,Q1572395,,41.0423583984375,29.006258010864254,Yildiz Palace,548.61339306,3,,,opentripmap,0,1,Sinan Pasha Mosque,search,1.0,1,122.0,0.431095406360424,5.0,283,7.543627829556057e-05,,1,1,,Sinan Pasha Mosque,"Sinan Pasha Mosque Sinan Pasha Mosque religion,mosques,interesting_places religious Sinan Pasha Mosque","sinan pasha mosque sinan pasha mosque religion,mosques,interesting places religious sinan pasha mosque",sinan pasha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W498861887,W498861887,Sokollu Mehmed Pasha Mosque (Azapkapı),Sokollu Mehmed Pasha Mosque (Azapkapı),"religion,mosques,interesting_places",religious,Q6071846,,41.02505111694336,28.967809677124023,Galata Tower,558.97124627,3,,,opentripmap,0,1,"Sokollu Mehmed Pasha Mosque, Azapkapı",search,1.0,1,1146.0,3.1483516483516483,14.0,364,0.0007086063518582,,1,1,,"Sokollu Mehmed Pasha Mosque, Azapkapı","Sokollu Mehmed Pasha Mosque (Azapkapı) Sokollu Mehmed Pasha Mosque (Azapkapı) religion,mosques,interesting_places religious Sokollu Mehmed Pasha Mosque, Azapkapı","sokollu mehmed pasha mosque azapkapi sokollu mehmed pasha mosque azapkapi religion,mosques,interesting places religious sokollu mehmed pasha mosque, azapkapi",sokollu mehmed pasha azapkapi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_R4567928,R4567928,Sokullu Mehmed Pasa Mosque,Sokullu Mehmed Pasa Mosque,"religion,mosques,interesting_places",religious,Q1572472,,41.00484848022461,28.97216033935547,Sultanahmet Core,395.07616941,3,,,opentripmap,0,1,Sokollu Mehmed Pasha Mosque,search,0.3333333333333333,1,275.0,0.8487654320987654,8.0,324,0.0001700407912399,,1,1,,Sokollu Mehmed Pasha Mosque,"Sokullu Mehmed Pasa Mosque Sokullu Mehmed Pasa Mosque religion,mosques,interesting_places religious Sokollu Mehmed Pasha Mosque","sokullu mehmed pasa mosque sokullu mehmed pasa mosque religion,mosques,interesting places religious sokollu mehmed pasha mosque",sokullu mehmed pasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W709381140,W709381140,Soğukçeşme Sokağı,Soğukçeşme Sokağı,"other,unclassified_objects,interesting_places,historic_object",historic,Q3300856,,41.00944137573242,28.98009490966797,Hagia Sophia / Basilica Cistern,160.70696987,3,,,opentripmap,0,1,Soğukçeşme Sokağı,search,1.0,1,2014.0,5.517808219178082,23.0,365,0.0012453169220267,,1,1,,Soğukçeşme Sokağı,"Soğukçeşme Sokağı Soğukçeşme Sokağı other,unclassified_objects,interesting_places,historic_object historic Soğukçeşme Sokağı","sogukcesme sokagi sogukcesme sokagi other,unclassified objects,interesting places,historic object historic sogukcesme sokagi",sogukcesme sokagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,1
otm_N4591192493,N4591192493,Spice Bazaar,Spice Bazaar,"view_points,other,interesting_places,shops,marketplaces,tourist_facilities",attraction,Q668641,,41.01628112792969,28.971256256103516,Eminonu / Spice Bazaar,92.14015793,3,,,opentripmap,0,1,Spice Bazaar,search,1.0,1,30912.0,84.69041095890411,534.0,365,0.0191138215956751,,1,1,,Spice Bazaar,"Spice Bazaar Spice Bazaar view_points,other,interesting_places,shops,marketplaces,tourist_facilities attraction Spice Bazaar","spice bazaar spice bazaar view points,other,interesting places,shops,marketplaces,tourist facilities attraction spice bazaar",spice bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,1,0,0,0,0,0
otm_Q27925126,Q27925126,St. Mary of Sakızağaç Cathedral,St. Mary of Sakızağaç Cathedral,"religion,churches,interesting_places,other_churches",religious,Q27925126,,41.044620513916016,29.00511360168457,Yildiz Palace,627.71555565,3,,,opentripmap,0,1,St. Mary of Sakızağaç Cathedral,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,St. Mary of Sakızağaç Cathedral,"St. Mary of Sakızağaç Cathedral St. Mary of Sakızağaç Cathedral religion,churches,interesting_places,other_churches religious St. Mary of Sakızağaç Cathedral","st mary of sakizagac cathedral st mary of sakizagac cathedral religion,churches,interesting places,other churches religious st mary of sakizagac cathedral",st mary of sakizagac,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,,,0,1,0,0,0,0
otm_W32396432,W32396432,Sultan Ahmed III Fountain,Sultan Ahmed III Fountain,"fountains,cultural,urban_environment,interesting_places",attraction,Q3076126,,41.008262634277344,28.981260299682617,Hagia Sophia / Basilica Cistern,118.09999663,3,,,opentripmap,0,1,Fountain of Ahmed III,search,0.75,1,4627.0,12.676712328767124,31.0,365,0.0028610136038816,,1,1,,Fountain of Ahmed III,"Sultan Ahmed III Fountain Sultan Ahmed III Fountain fountains,cultural,urban_environment,interesting_places attraction Fountain of Ahmed III","sultan ahmed iii fountain sultan ahmed iii fountain fountains,cultural,urban environment,interesting places attraction fountain of ahmed iii",sultan ahmed iii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,,,0,0,0,0,0,1
otm_N5600243670,N5600243670,Surp Asdvadzadzin Kilisesi,Surp Asdvadzadzin Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q16008767,,41.0445556640625,29.00530433654785,Yildiz Palace,610.75009,3,,,opentripmap,0,1,Surp Asdvadzadzin Patriarchal Church,search,0.4,1,3399.0,9.312328767123288,137.0,365,0.0021017041797263,,1,1,,Surp Asdvadzadzin Patriarchal Church,"Surp Asdvadzadzin Kilisesi Surp Asdvadzadzin Kilisesi religion,churches,interesting_places,other_churches religious Surp Asdvadzadzin Patriarchal Church","surp asdvadzadzin kilisesi surp asdvadzadzin kilisesi religion,churches,interesting places,other churches religious surp asdvadzadzin patriarchal church",surp asdvadzadzin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W544151676,W544151676,Surp Haç Ermeni Lisesi,Surp Haç Ermeni Lisesi,"religion,monasteries,interesting_places",religious,Q2368617,,41.024383544921875,29.030824661254883,Uskudar Waterfront,1323.47280956,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Surp Haç Ermeni Lisesi Surp Haç Ermeni Lisesi religion,monasteries,interesting_places religious ","surp hac ermeni lisesi surp hac ermeni lisesi religion,monasteries,interesting places religious",surp hac ermeni lisesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_W165575977,W165575977,Surp Krikor Lusavoric Church,Surp Krikor Lusavoric Church,"religion,churches,interesting_places,other_churches",religious,Q20472836,,41.025657653808594,28.97842025756836,Galata Tower,338.1169451,3,,,opentripmap,0,1,"Surp Krikor Lusavoriç Armenian Church, Kuzguncuk",search,0.4285714285714285,1,1185.0,3.2465753424657535,13.0,365,0.0007327212277068,,1,1,,"Surp Krikor Lusavoriç Armenian Church, Kuzguncuk","Surp Krikor Lusavoric Church Surp Krikor Lusavoric Church religion,churches,interesting_places,other_churches religious Surp Krikor Lusavoriç Armenian Church, Kuzguncuk","surp krikor lusavoric church surp krikor lusavoric church religion,churches,interesting places,other churches religious surp krikor lusavoric armenian church, kuzguncuk",surp krikor lusavoric,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_N5599930452,N5599930452,Surp Pirgiç Catholic Church,Surp Pirgiç Catholic Church,"religion,churches,interesting_places,catholic_churches",religious,Q25474010,,41.02450180053711,28.97600746154785,Galata Tower,189.66052477,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Surp Pirgiç Catholic Church Surp Pirgiç Catholic Church religion,churches,interesting_places,catholic_churches religious ","surp pirgic catholic church surp pirgic catholic church religion,churches,interesting places,catholic churches religious",surp pirgic catholic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W235498056,W235498056,Surp Takavor Armenian Church,Surp Takavor Armenian Church,"religion,churches,interesting_places,other_churches",religious,Q20471319,,40.9898681640625,29.024410247802734,Kadikoy Historic Center,195.89606667,3,,,opentripmap,0,1,Surp Takavor Church,search,0.75,1,870.0,2.436974789915966,23.0,357,0.0005379472304683,,1,1,,Surp Takavor Church,"Surp Takavor Armenian Church Surp Takavor Armenian Church religion,churches,interesting_places,other_churches religious Surp Takavor Church","surp takavor armenian church surp takavor armenian church religion,churches,interesting places,other churches religious surp takavor church",surp takavor armenian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W491935728,W491935728,Süreyya Opera House,Süreyya Opera House,"cultural,cinemas,theatres_and_entertainments,interesting_places,opera_houses",attraction,Q551616,,40.98799514770508,29.02902603149414,Kadikoy Historic Center,395.79341829,3,,,opentripmap,0,1,Süreyya Opera House,search,1.0,1,4124.0,11.2986301369863,67.0,365,0.0025499935384499,,1,1,,Süreyya Opera House,"Süreyya Opera House Süreyya Opera House cultural,cinemas,theatres_and_entertainments,interesting_places,opera_houses attraction Süreyya Opera House","sureyya opera house sureyya opera house cultural,cinemas,theatres and entertainments,interesting places,opera houses attraction sureyya opera house",sureyya opera house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_W697224044,W697224044,Teşvikiye Mosque,Teşvikiye Mosque,"religion,mosques,interesting_places",religious,Q2719784,,41.049373626708984,28.994291305541992,Dolmabahce,1251.77292341,3,,,opentripmap,0,1,Teşvikiye Mosque,search,1.0,1,2991.0,8.194520547945206,26.0,365,0.0018494254785411,,1,1,,Teşvikiye Mosque,"Teşvikiye Mosque Teşvikiye Mosque religion,mosques,interesting_places religious Teşvikiye Mosque","tesvikiye mosque tesvikiye mosque religion,mosques,interesting places religious tesvikiye mosque",tesvikiye,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_N5506396363,N5506396363,The Jewish Museum of Turkey,The Jewish Museum of Turkey,"religion,synagogues,cultural,museums,interesting_places,other_museums",museum,Q1059699,,41.02678680419922,28.972728729248047,Galata Tower,185.28282968,3,,,opentripmap,0,1,Jewish Museum of Turkey,search,0.75,1,2638.0,7.227397260273973,40.0,365,0.001631154935604,,1,1,,Jewish Museum of Turkey,"The Jewish Museum of Turkey The Jewish Museum of Turkey religion,synagogues,cultural,museums,interesting_places,other_museums museum Jewish Museum of Turkey","the jewish museum of turkey the jewish museum of turkey religion,synagogues,cultural,museums,interesting places,other museums museum jewish museum of turkey",the jewish of turkey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,,,0,1,1,0,0,0
otm_N3279398393,N3279398393,The Museum of Innocence,The Museum of Innocence,"cultural,museums,interesting_places,other_museums",museum,Q15961492,,41.030906677246094,28.97978782653809,Istiklal / Pera,368.45564063,3,,,opentripmap,0,1,The Museum of Innocence,search,1.0,1,28907.0,79.1972602739726,149.0,365,0.0178740696449981,,1,1,,The Museum of Innocence,"The Museum of Innocence The Museum of Innocence cultural,museums,interesting_places,other_museums museum The Museum of Innocence","the museum of innocence the museum of innocence cultural,museums,interesting places,other museums museum the museum of innocence",the of innocence,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,1,0,1,0,0,0
otm_N5115939964,N5115939964,The Museum of Turkish Calligraphic Art,The Museum of Turkish Calligraphic Art,"cultural,museums,interesting_places,other_museums",museum,Q6549659,,41.01005172729492,28.963180541992188,Suleymaniye,684.97333724,3,,,opentripmap,0,1,Museum of Turkish Calligraphy Art,search,0.5,1,994.0,2.723287671232877,10.0,365,0.0006146201690638,,1,1,,Museum of Turkish Calligraphy Art,"The Museum of Turkish Calligraphic Art The Museum of Turkish Calligraphic Art cultural,museums,interesting_places,other_museums museum Museum of Turkish Calligraphy Art","the museum of turkish calligraphic art the museum of turkish calligraphic art cultural,museums,interesting places,other museums museum museum of turkish calligraphy art",the of turkish calligraphic art,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_N415156590,N415156590,The Walled Obelisk,The Walled Obelisk,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",historic,Q742474,,41.00539779663086,28.97481918334961,Sultanahmet Core,166.71480979,3,,,opentripmap,0,1,Walled Obelisk,search,0.6666666666666666,1,11647.0,31.90958904109589,73.0,365,0.0072016912566261,,1,1,,Walled Obelisk,"The Walled Obelisk The Walled Obelisk historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments historic Walled Obelisk","the walled obelisk the walled obelisk historic,monuments and memorials,urban environment,cultural,interesting places,sculptures,monuments historic walled obelisk",the walled obelisk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,0,0,1
otm_N6072311187,N6072311187,Theodosius Cistern,Theodosius Cistern,"historic,archaeology,interesting_places,other_archaeological_sites",historic,Q3150393,,41.00741195678711,28.97248649597168,Sultanahmet Core,426.1694164,3,,,opentripmap,0,2,Theodosius Cistern,search,1.0,1,10452.0,28.635616438356163,81.0,365,0.0064627867274196,,1,1,,Theodosius Cistern,"Theodosius Cistern Theodosius Cistern historic,archaeology,interesting_places,other_archaeological_sites historic Theodosius Cistern","theodosius cistern theodosius cistern historic,archaeology,interesting places,other archaeological sites historic theodosius cistern",theodosius cistern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,1
otm_W110314231,W110314231,Theotokos Kyriotissa (Kalenderhane),Theotokos Kyriotissa (Kalenderhane),"religion,mosques,interesting_places",religious,Q1758501,,41.013145446777344,28.960369110107425,Suleymaniye,445.37194853,3,,,opentripmap,0,1,Kalenderhane Mosque,search,0.25,1,5785.0,15.849315068493151,39.0,365,0.0035770399175394,keep,1,1,historical and current names refer to the same building/site,Kalenderhane Mosque,"Theotokos Kyriotissa (Kalenderhane) Theotokos Kyriotissa (Kalenderhane) religion,mosques,interesting_places religious Kalenderhane Mosque","theotokos kyriotissa kalenderhane theotokos kyriotissa kalenderhane religion,mosques,interesting places religious kalenderhane mosque",theotokos kyriotissa kalenderhane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W103339339,W103339339,Tiled Kiosk,Tiled Kiosk,"cultural,museums,interesting_places,art_galleries",museum,Q3294735,,41.01202392578125,28.981237411499023,Topkapi Palace,182.97617478,3,,,opentripmap,0,1,Tiled Kiosk,search,1.0,1,6154.0,16.86027397260274,45.0,365,0.003805203742876,,1,1,,Tiled Kiosk,"Tiled Kiosk Tiled Kiosk cultural,museums,interesting_places,art_galleries museum Tiled Kiosk","tiled kiosk tiled kiosk cultural,museums,interesting places,art galleries museum tiled kiosk",tiled kiosk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_Q7813639,Q7813639,Toklu Dede Mosque,Toklu Dede Mosque,"religion,mosques,interesting_places",religious,Q7813639,,41.03950119018555,28.9424991607666,Eyup / Pierre Loti,1253.00147015,3,,,opentripmap,0,1,Toklu Dede Mosque,search,1.0,1,1042.0,2.8547945205479452,12.0,365,0.000644300016262,,1,1,,Toklu Dede Mosque,"Toklu Dede Mosque Toklu Dede Mosque religion,mosques,interesting_places religious Toklu Dede Mosque","toklu dede mosque toklu dede mosque religion,mosques,interesting places religious toklu dede mosque",toklu dede,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_N269497288,N269497288,Tomb of Hayreddin Barbarossa,Tomb of Hayreddin Barbarossa,"historic,monuments_and_memorials,burial_places,interesting_places,mausoleums,monuments",historic,Q6021475,,41.04192352294922,29.0068359375,Yildiz Palace,519.88217588,3,,,opentripmap,0,1,Tomb of Hayreddin Barbarossa,search,1.0,1,2420.0,6.63013698630137,20.0,365,0.0014963589629119,,1,1,,Tomb of Hayreddin Barbarossa,"Tomb of Hayreddin Barbarossa Tomb of Hayreddin Barbarossa historic,monuments_and_memorials,burial_places,interesting_places,mausoleums,monuments historic Tomb of Hayreddin Barbarossa","tomb of hayreddin barbarossa tomb of hayreddin barbarossa historic,monuments and memorials,burial places,interesting places,mausoleums,monuments historic tomb of hayreddin barbarossa",of hayreddin barbarossa,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,,0,0,0,,,0,0,0,0,0,1
otm_Q27926432,Q27926432,Tombili,Tombili,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q27926432,,40.9857292175293,29.039587020874023,Kadikoy Historic Center,1256.87317116,3,,,opentripmap,0,1,Tombili,search,1.0,1,50195.0,137.5205479452055,986.0,365,0.0310370818774234,,1,1,,Tombili,"Tombili Tombili historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic Tombili","tombili tombili historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic tombili",tombili,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,1,0,0,0,0,1
