poi_id,name,category,lat,lon,category_clean
177436492,Selamiçeşme Özgürlük Parkı,leisure:park,40.97928,29.0564448,park
177449077,Cengiz Aytmatov Parkı,leisure:park,40.9202208,29.1614552,park
177970923,büyük liman,historic:archaeological_site,41.0147592,28.7396419,historic
177970926,Bathonea Kayıp Şehrinin Kalıntıları,historic:archaeological_site,41.0341765,28.7336187,historic
178774134,Sahil Parkı,leisure:park,40.9218166,29.1273738,park
178863572,Azerbaycan Dostluk Parkı,leisure:park,41.0520272,29.0021261,park
178988709,Anadolu Parkı,leisure:park,41.0972289,28.995081,park
179448050,Bostancı Tarihi Tren İstasyonu,historic:building,40.9539027,29.095617,historic
179547665,3 Mayıs Çocuk Parkı,leisure:park,40.9805686,29.11166,park
180866325,Türk Bahçesi,leisure:park,40.9931609,28.9207973,park
180866633,Yedikule Mezarlığı,historic:yes,40.9927794,28.9210075,historic
181087014,Fetih Parkı,leisure:park,41.0847112,28.9112959,park
181590083,Cumhuriyet Parkı,leisure:park,40.993938,29.1090113,park
183165430,Yunus Emre Sitesi Parkı,leisure:park,40.9885886,28.8509587,park
183279606,Aydın Demir Park,leisure:park,41.0202105,29.0423492,park
183548483,Barış Manço Parkı,leisure:park,41.0195026,29.0448419,park
184719065,Atatürk Parkı,leisure:park,41.0222162,28.7723561,park
187765374,Prof. Dr. Kriton Curi Parkı,leisure:park,40.9765574,29.0937067,park
187796026,Zübeyde Hanım Parkı,leisure:park,40.9717084,29.0903906,park
192681740,Cumhuriyet Parkı,leisure:park,41.0168183,28.6439718,park
194486642,Sofa Köşkü,historic:building,41.0139667,28.9848982,historic
198280202,Bahçeşehir Atatürk Parkı,leisure:park,41.0620431,28.685329,park
200506093,Üçtepe Parkı,leisure:park,41.0795116,28.9551486,park
200506094,Çoban Çeşme Parkı,leisure:park,41.0810866,28.9510686,park
200506097,Çobançeşme Çocuk Köyü,leisure:park,41.0844663,28.9530477,park
200506796,Alibeyköy Merkez Parkı,leisure:park,41.0805127,28.9484407,park
201822204,Arkeoloji Parkı,leisure:park,41.0143178,28.953145,park
204587443,Şelale Parkı,leisure:park,41.0703319,28.6813747,park
214800348,Binbirdirek Sarnıcı,leisure:park,41.0074877,28.973754,park
216257731,Mecidiye Parkı,leisure:park,41.0265163,29.1895644,park
218248423,Barış Manço Parkı,leisure:park,40.9664715,29.0988605,park
218455802,Ihlamur Parkı,leisure:park,41.0172632,28.6493517,park
218458576,Şehitler Parkı,leisure:park,41.0172475,28.6715048,park
218458917,Haramidere Yaşam Vadisi,leisure:park,41.022547,28.6679093,park
218461073,Gaziler Parkı II.Kısım,leisure:park,41.0258889,28.6655589,park
218479003,Beylikdüzü Belediye Çamlığı,leisure:park,41.010357,28.6505383,park
218489076,Yunus Balta Parkı,leisure:park,41.0152993,28.6517869,park
218489510,Yürüyüş Parkı,leisure:park,41.0171,28.6550152,park
218502369,Sezen Aksu Parkı,leisure:park,41.0016489,28.6429427,park
218502545,Kuğulu Park,leisure:park,41.0056237,28.6431009,park
218502661,Atrium Parkı,leisure:park,41.0068247,28.6453647,park
218502848,Barış Manço Parkı,leisure:park,41.0119447,28.6448095,park
218504461,Mehmehçik Parkı,leisure:park,41.0095734,28.6440289,park
218505071,Fatih Sultan Mehmet Koruluğu,leisure:park,41.0092954,28.6422507,park
218505568,Mehmet Akif Ersoy Koruluğu,leisure:park,41.0088063,28.645329,park
218505709,B-10 Parkı,leisure:park,41.0081974,28.6469713,park
218505831,Mehmet Akif Ersoy Koruluğu,leisure:park,41.0086659,28.6483251,park
218505853,Turgut Özal Koruluğu,leisure:park,41.0078003,28.6526783,park
218505936,Enver Adakan Parkı,leisure:park,41.0024543,28.6500464,park
218506077,Barış Parkı,leisure:park,41.0007684,28.6527908,park
218506146,Enver Adakan Parkı,leisure:park,40.9991483,28.6547488,park
218506374,Cumhuriyet Parkı,leisure:park,41.0042442,28.640259,park
218507593,Bizimkent Atatürk Koruluğu,leisure:park,41.0107972,28.6390679,park
218508348,Şener Şen Parkı,leisure:park,40.9976184,28.6494695,park
218508840,Vali Recep Yazıcıoğlu Koruluğu,leisure:park,41.0059294,28.6576382,park
218509020,Eray Altın Korluğu 2,leisure:park,41.0067802,28.6554381,park
218509065,Eray Altın Korluğu 1,leisure:park,41.0071547,28.654374,park
218509297,Şirinler Parkı,leisure:park,41.0060434,28.6536384,park
218509788,Mevlana Parkı,leisure:park,41.0064234,28.6278607,park
218587458,Recep Tayyip Erdoğan Parkı,leisure:park,41.0170548,28.6893447,park
218589249,Abdullah Gül Parkı,leisure:park,41.0366762,28.6408437,park
218590107,19 Mayıs Gençlik Parkı,leisure:park,41.0353298,28.6595694,park
218590720,Gürpınar Sahil Parkı (Piri Reis Parkı),leisure:park,41.0007328,28.5983829,park
218595767,Çamlık Parkı,leisure:park,40.9974558,28.6349048,park
218596096,Kemal Sunal Parkı,leisure:park,40.9895825,28.6253181,park
218596102,Kıvırcık Ali Parkı,leisure:park,40.9902487,28.6296284,park
218596106,Atakent Parkı,leisure:park,40.9903697,28.6252799,park
218596150,Sami Aksu Parkı,leisure:park,40.9922981,28.6197564,park
218596183,Şehit Nail Sarıgan Parkı,leisure:park,40.9931359,28.6195862,park
218596334,Atatürk Parkı,leisure:park,40.9918642,28.6137783,park
218596527,Nazım Hikmet Yıldızhan Parkı,leisure:park,40.99046,28.6150477,park
218596572,Çambaşı Caddesi Üzeri Parkı,leisure:park,41.005901,28.6244183,park
218596673,Yaşar Acar Parkı,leisure:park,40.9935208,28.6488974,park
218596761,Nigar Şahin Parkı,leisure:park,40.9947755,28.6506063,park
218714453,Yakuplu Kent Ormanı,leisure:park,41.0043814,28.6688178,park
218714565,Sultan Süleyman Parkı,leisure:park,41.001547,28.6721491,park
218714575,Karabekir Parkı,leisure:park,41.0017008,28.6708079,park
218714577,Millî Egemenlik Parkı,leisure:park,41.0002537,28.673949,park
218714631,Dostluk Parkı,leisure:park,41.005229,28.6660739,park
218714921,şehit binbaşı ümit çelik parkı,leisure:park,41.0004231,28.6298394,park
218716754,75. Yıl Parkı,leisure:park,41.0421205,28.6816952,park
218997507,Paşa Eli Kent Parkı,leisure:park,40.985707,28.7359112,park
218997956,İBB Sosyal Tesisler Bahçesi,leisure:park,40.9765061,28.7444148,park
219002156,Kültür Park,leisure:park,41.0227135,28.5746499,park
219002350,Buyukcekmece Kervansaray,tourism:museum,41.0218871,28.5758757,museum
219009930,Osmanlı Parkı,leisure:park,41.0367818,28.6733992,park
219009961,Koru Parkı,leisure:park,41.0395986,28.6683165,park
219010069,Bilal Yazkurt Parkı,leisure:park,41.0323631,28.6697835,park
219010531,Gürpınar Atatürk Parkı,leisure:park,40.9965917,28.6070828,park
221859552,Söğütlüçeşme Yaşam Parkı,leisure:park,41.0261021,28.786437,park
222006180,Halkalı Çamlık Parkı,leisure:park,41.0338153,28.7897725,park
222006182,Halkalı Çamlık Parkı,leisure:park,41.0313522,28.7907534,park
222564351,Bülent Ecevit Parkı,leisure:park,40.9871267,29.1021183,park
222603226,Yenilevent Sporcular Parkı,leisure:park,41.0876408,29.0159556,park
223916821,Balıklı Kemer,historic:aqueduct,41.0923111,28.9071878,historic
223922251,Spor Parkı,leisure:park,41.0991101,28.9076739,park
224812590,Uzunkoltuk Kemeri,historic:aqueduct,41.1046163,28.9119662,historic
224813106,Avludere Kemeri,historic:aqueduct,41.109387,28.9162277,historic
224813107,Çiftlikönü Su Kemeri,historic:aqueduct,41.1141112,28.9073336,historic
224813693,Gazi Parkı,leisure:park,41.0958273,28.8991636,park
224870845,Sadabat Mesire 2,leisure:park,41.0675028,28.9571539,park
225173865,Sancaktepe Meydan Parkı,leisure:park,40.9928158,29.2292775,park
225470886,Yeni Daire,historic:building,41.0404727,29.0020444,historic
225470899,II. Hareket Köşkü,historic:building,41.0405222,29.0027201,historic
225470905,Kızlarağası Dairesi,historic:building,41.0406848,29.0022808,historic
225470914,Hereke Dokumahanesi,historic:building,41.0409874,29.0026588,historic
225470917,I. Hareket Köşkü,historic:building,41.0404103,29.0023843,historic
225470921,Baltacılar Dairesi,historic:building,41.0411602,29.0031531,historic
225497359,Aşık Veysel Parkı,leisure:park,41.0988689,28.8904176,park
225989448,Azapkapı Çeşmesi,historic:building,41.025396,28.9686201,historic
226420385,QUAD,leisure:park,41.0312299,29.2587126,park
226425679,Dormitory Park,leisure:park,41.0324737,29.2611729,park
226765777,Valide Kemeri,historic:aqueduct,41.0751644,28.9095266,historic
226920226,Levent Kırca Parkı,leisure:park,41.0147697,28.8531375,park
227308660,Lockheed F-104 Starfighter,tourism:attraction,41.0423869,28.949316,attraction
227341989,içerenköy parkı,leisure:park,40.9706676,29.115138,park
227435172,Bilal Habeşi Parkı,leisure:park,41.0352371,28.8166906,park
227701871,GoPark,leisure:park,41.0569795,28.9154919,park
227926318,Dut Ağacı Parkı,leisure:park,40.9707694,29.1129262,park
228042035,Topkapı Şehir Parkı,leisure:park,41.0193245,28.9214117,park
229219667,Şehit Yusuf Yengin Parkı,leisure:park,41.096018,28.905505,park
229472351,Sedat Balkanlı Spor Parkı,leisure:park,41.0759722,28.906746,park
229475588,Azatlı Baruthanesi,historic:factory,41.0876688,28.7412655,historic
229476763,Cebeci Parkı,leisure:park,41.1040509,28.8755757,park
229477172,Prof. Dr Sabahattin Zaim Parkı,leisure:park,41.1022993,28.8725451,park
229824803,Rahmi Gökcan Parkı,leisure:park,41.0577277,29.0726082,park
230063839,Kartal Sahil Parkı,leisure:park,40.8848471,29.196231,park
230152867,Adnan Menderes Müzesi,tourism:museum,40.8640523,28.9943118,museum
230152881,27 Mayıs Müzesi,tourism:museum,40.8655541,28.9947982,museum
230687140,Küçüksu Kasrı,tourism:museum,41.0784115,29.0648848,museum
230833299,Çatalca Millet Bahçesi,leisure:park,41.1449674,28.4634363,park
230942050,Fetih Parkı,leisure:park,41.0842884,28.9253613,park
231220626,Seyfi Ali Yıldız Parkı,leisure:park,41.0579938,29.074947,park
231684880,Merter Sağlıklı Yaşam Parkı,leisure:park,41.0034786,28.8838754,park
232513022,Meskenler Parkı,leisure:park,40.9776986,29.1181792,park
233685826,Viran Su Kemeri,historic:aqueduct,41.1196656,28.8995489,historic
235271667,Barış Manço Evi,tourism:museum,40.9817446,29.0249322,museum
235392134,Dalyan Parkı,leisure:park,40.9662096,29.0553347,park
235392135,Fenerbahçe Parkı,leisure:park,40.9678065,29.0345506,park
235392139,Ragıp Paşa Köşkü,historic:building,40.963104,29.0620938,historic
235481669,Caddebostan Sahil Parkı,leisure:park,40.9554263,29.0797273,park
236166952,Kadıköy Şehremaneti,historic:building,40.9906625,29.0222356,historic
236297825,Sarı Süleyman Su Kemeri,historic:aqueduct,41.1188657,28.9028113,historic
236297826,Kirazdibi Kemeri,historic:aqueduct,41.112307,28.909589,historic
236364674,Tevhide Hanım Köşkü,historic:building,40.963655,29.0595586,historic
236509904,Atatürk Anıtı,historic:memorial,40.9915809,29.0226636,historic
236790711,Gül Bahçesi,leisure:park,40.9683883,29.0559051,park
236799477,Maltepe Fıskiye,leisure:park,40.94479,29.106547,park
236999659,Atatürk Anıtı,historic:memorial,40.9933768,29.0364253,historic
237176282,Millî Hakimiyet Parkı,leisure:park,40.9792019,29.080022,park
237615662,Khalkedon,historic:archaeological_site,41.0015968,29.0325948,historic
237850717,Gümrük Parkı,leisure:park,41.0050689,29.0145012,park
237949327,Manolya Parkı,leisure:park,41.0060887,29.0349695,park
240067842,Kurşunlugerme Su Kemeri,historic:aqueduct,41.345627,28.3109834,historic
240079153,Şair Nedim Parkı,leisure:park,41.0295357,28.9542909,park
242903053,Tozkoparan Barış Parkı,leisure:park,41.0143221,28.8944609,park
244076107,Minik Dostlar Parkı / Kaşif Kalkavan Parkı,leisure:park,41.0015588,29.140571,park
244085958,Yavuz Sultan Selim Parkı,leisure:park,41.0008033,29.1398869,park
244099246,Ertruğrul Adası,leisure:park,40.9969729,29.1152948,park
244099247,Merkez Adası,leisure:park,40.9967943,29.118206,park
244099248,Mesire Adası,leisure:park,40.9963691,29.1207139,park
244099400,İstanbul Adası,leisure:park,40.997235,29.1133914,park
244121598,Ümraniye Osmangazi Millet Bahçesi,leisure:park,41.0118997,29.1609241,park
244126884,Ataşehir Parkı,leisure:park,40.9911382,29.1371069,park
244332509,Özgürlük Parkı,leisure:park,40.9904044,29.1259321,park
244382982,Huzur Hoca Parkı,leisure:park,40.967584,29.112954,park
246100734,Orta Bahçe,leisure:park,41.104738,29.0193442,park
246431502,ITU Monument,historic:memorial,41.1043722,29.021508,historic
246431585,ITU Monument,historic:memorial,41.1041969,29.021495,historic
246431596,ITU Monument,historic:memorial,41.1039595,29.0214837,historic
246476622,Sanatkarlar Parkı,leisure:park,41.0283344,28.982932,park
246599310,Pir Sultan Parkı,leisure:park,40.9682184,29.1174263,park
246599311,Çınar Parkı,leisure:park,40.963805,29.1155031,park
247218350,Atatürk Anıtı,historic:memorial,41.1064864,29.0221151,historic
247442912,Masumiyet Müzesi,tourism:museum,41.030853,28.9798332,museum
248011895,Atıfbey Parkı,leisure:park,41.0095328,29.0436821,park
248012829,Erdem Parkı,leisure:park,41.0099376,29.0492586,park
248012830,Koşuyolu Parkı,leisure:park,41.0087756,29.0400075,park
248014012,Menekşe Parkı,leisure:park,41.0128938,29.0519042,park
249895820,Güneş Saati Parkı,leisure:park,41.1078428,29.0229376,park
249895823,250. Yıl Heykeli,historic:memorial,41.1078558,29.0221083,historic
252473066,Havuzlu Atatürk anıtı,historic:monument,41.1555669,28.6744737,historic
254708944,Konaklar Mahallesi Çocuk Parkı,leisure:park,41.0878095,29.0136959,park
254708966,Levent Parkı,leisure:park,41.0759915,29.0168269,park
256068166,Kayışdağı Parki,leisure:park,40.976831,29.1556151,park
256959646,Şerife Bacı Deprem Parkı,leisure:park,40.890665,29.2619104,park
257735444,Gül Parkı,leisure:park,41.0657584,28.6831826,park
257761028,Park,leisure:park,41.0613487,28.3286517,park
258796676,Yaşar Doğu Parkı,leisure:park,41.0279592,29.1755505,park
260612750,Beylikdüzü Yaşam Vadisi,leisure:park,41.0083032,28.6356795,park
260615853,Newresidence Orta Bahçe,leisure:park,41.0196748,28.653618,park
260976707,Türkiye İş Bankası Müzesi,tourism:museum,41.0160939,28.9726009,museum
263153261,YunusEmre Parkı,leisure:park,40.8273211,29.3234213,park
263949137,Dolmabahçe Sarayı Harem Bölümü,tourism:museum,41.0397895,29.0015991,museum
263949162,Dolmabahçe Sarayı Muayede Salonu,tourism:museum,41.0391296,29.0005456,museum
263956600,Dolmabahçe Sarayı Hazine-i Hassa Dairesi,historic:building,41.0378554,28.9973596,historic
264424529,Akasya Parkı,leisure:park,41.024107,29.0772646,park
274515889,Bahriye Üçok Parkı,leisure:park,41.1973428,29.029281,park
274567156,Aygaz Parkı,leisure:park,41.2044996,29.0133401,park
276152620,Şehit Muhammet Oğuz Kılınç Parkı,leisure:park,40.9237002,29.3015733,park
276845206,Ataşehir Kent Parkı,leisure:park,40.990303,29.1441738,park
278484919,Burhaniye Parkı,leisure:park,41.0348479,29.0542168,park
278484927,Millet Parkı,leisure:park,41.0234057,29.0530679,park
278539558,İBB İdealtepe 50. Yıl Korusu,leisure:park,40.9406837,29.1232692,park
278992011,75. Yıl Parkı,leisure:park,41.2463858,29.0371777,park
278992014,Abdullah Kaya Parkı,leisure:park,41.2451101,29.0373714,park
278992019,Kamil İlhan Parkı,leisure:park,41.244213,29.0432935,park
279980875,Küçükçekmece Belediyesi Hayat Parkı,leisure:park,41.0399615,28.8000056,park
283593747,Şehit Serhat Yurttaş Parkı,leisure:park,40.8729118,29.229285,park
285734784,Çekmeköy Meydanı,leisure:park,41.0215873,29.1874749,park
286078322,Çetin Emeç Parkı,leisure:park,41.0000688,28.9099263,park
286321642,Müze Gazhane,tourism:museum,40.9967248,29.0429089,museum
290452099,Çavlan Parkı,leisure:park,41.0673604,28.6789754,park
296472102,assembly area,leisure:park,41.0688483,28.9512184,park
297190909,Öğretmen Hakkı Doğan Parkı,leisure:park,40.9777471,28.7241997,park
303491953,Alay Köşkü,tourism:museum,41.0110425,28.978391,museum
303807317,Kapalı Çarşı,tourism:attraction,41.0109671,28.9682528,attraction
305826759,Sultanbeyli Gölet,tourism:attraction,40.9525744,29.2771172,attraction
305940333,Yeşilpınar Bölge Parkı,leisure:park,41.0810368,28.9217521,park
306970811,Bahçelievler Belediyesi Şehit Selim Ayaydın Parkı,leisure:park,40.9983874,28.8582496,park
307835439,Güven Parkı,leisure:park,41.0151947,28.87606,park
307837652,Cevher Dudayev Parkı,leisure:park,41.0227627,28.8692887,park
307902879,Orhangazi Parkı,leisure:park,41.0019061,28.8777433,park
307990388,Şehitler Parkı,leisure:park,41.0040164,28.877263,park
307990789,Koza 1 Parkı,leisure:park,41.0056321,28.8758601,park
307996540,30 Ağustos Parkı,leisure:park,41.0048775,28.8912007,park
307996541,29 Ekim Parkı,leisure:park,41.0057107,28.8925141,park
308049463,Kuleli Parkı,leisure:park,40.9951977,28.8344124,park
308597552,Divan Meydanı,leisure:park,41.0119517,28.9836112,park
309036491,Sururi Parkı,leisure:park,41.0373569,28.9718565,park
309046221,Molla Aşkı Kültür Parkı,leisure:park,41.0350307,28.9436186,park
309052085,Çukur Bostan Parkı,leisure:park,41.0259348,28.9498878,park
309052090,Koyunbaba Parkı,leisure:park,41.0213803,28.9440444,park
309052102,Şenol Güneş Parkı,leisure:park,41.0166283,28.9428549,park
309191780,Silahtarağa Gençlik Parkı,leisure:park,41.0710241,28.9439111,park
309191789,8 Mayıs Parkı,leisure:park,41.0466055,28.9366679,park
310243272,Halıcıoğlu Parkı,leisure:park,41.0446187,28.9448673,park
310503763,Şehit İbrahim Doğan Parkı,leisure:park,40.8280148,29.3542032,park
311681431,Sağlık Müzesi,tourism:museum,41.0083138,28.9752897,museum
312484207,Ihlamur Kasrı (Merasim Köşkü),tourism:museum,41.0507255,29.0011953,museum
312560086,Şehit Piyade Er İbrahim Candemir Parkı,leisure:park,40.9750396,28.7253655,park
312748717,Ali Paşa Parkı,leisure:park,41.006199,28.9343142,park
312752077,Muhsin Yazıcıoğlu Parkı,leisure:park,41.0869579,28.9148622,park
313096938,Orhangazi Şehir Parkı,leisure:park,40.9258278,29.1208261,park
313347510,Kıbrıs Barış Ormanı Parkı,leisure:park,41.0544256,28.9541348,park
314202173,Kemal Sunal Müzesi,tourism:museum,40.9708911,29.0578153,museum
314482868,Bağcılar Merkez Parkı,leisure:park,41.0306888,28.8577954,park
314702269,Şamlar Parkı,leisure:park,41.1253697,28.7552762,park
314705200,Güvercintepe Parkı,leisure:park,41.0732263,28.7511158,park
314848763,Bezirganbahçe Parkı,leisure:park,41.029067,28.7763822,park
315603145,Dumlupınar Parkı,leisure:park,41.0764255,28.9045584,park
315603153,Ahmet Sarıoğlu Parkı,leisure:park,41.0501596,28.9023735,park
315604892,Park Aliya Izzet Begoviç,leisure:park,40.9980238,28.8300967,park
315607042,Florya Sahil Parkı,leisure:park,40.9686874,28.7938044,park
315607050,Balıkçı Adası Parkı,leisure:park,40.9888111,28.7707208,park
315618227,Şair Nedim Parkı,leisure:park,40.9973977,28.7823363,park
315619032,Bilal Habeşi Parkı,leisure:park,41.0403162,28.8160498,park
315745066,Çukurbostan Parkı,leisure:park,41.0103934,28.9344939,park
315851740,Mustafa Kemal Parkı,leisure:park,41.0689049,28.8554939,park
315889369,Dumlupınar Parkı,leisure:park,41.0503669,29.0912335,park
316332724,Şehit Enver Yorulmaz Parkı,leisure:park,41.0015354,28.8617722,park
316385373,Molla Gürani Parkı,leisure:park,41.025655,28.8483483,park
316535853,Şehit Yılmaz Özdemir parkı,leisure:park,41.0441771,28.7848478,park
316650286,Nurettin Şen Parkı,leisure:park,41.0357245,28.7831386,park
316650289,Şehit Başkomiser Ahmet Zehir Parkı,leisure:park,41.0357646,28.7870289,park
316650290,Merkez Parkı,leisure:park,41.0368565,28.7876753,park
316650292,Kenan Onuk parkı,leisure:park,41.0380598,28.7937237,park
316650293,Mehmet Akif Ersoy Parkı,leisure:park,41.0338807,28.7918358,park
316650297,Park,leisure:park,41.0326648,28.796032,park
317872663,Deniz Gezmiş Parkı,leisure:park,40.999876,29.0946203,park
319018681,Tarihi Lokomotif 2451,tourism:attraction,41.0152764,28.9764265,attraction
319020883,İstanbul Arkeoloji Müzesi,tourism:museum,41.0116433,28.9813725,museum
319029239,Kamondo Merdivenleri,tourism:attraction,41.023967,28.9737782,attraction
320172652,Dikilitaş Parkı,leisure:park,41.0560551,29.0045116,park
324022454,Büyük Mabeyn Köşkü,tourism:museum,41.0502671,29.010926,museum
324173876,Set Köşkü,tourism:museum,41.0501024,29.010636,museum
325895241,Sefaköy Atatürk Parkı,leisure:park,40.9990058,28.7979107,park
326354955,Şehir Müzesi,tourism:museum,41.0514836,29.0131585,museum
326370631,Saray Tiyatrosu ve Sahne Sanatları Müzesi,tourism:museum,41.0514006,29.0120193,museum
326372295,Yıldız Sarayı Müze Müdürlüğü,tourism:museum,41.0499954,29.0115888,museum
327560146,Şale Kasrı,tourism:museum,41.0520986,29.0126133,museum
329062194,Sultan 2. Mahmut Türbesi,historic:tomb,41.0084813,28.9725914,historic
329063100,Sinan Paşa Türbesi,historic:tomb,41.0088174,28.9687309,historic
329089871,Aziz Mahmud Hüdayi Vakfı Gazanfer Ağa Medresesi Eğitim ve Kültür Merkezi,tourism:museum,41.0163484,28.9554386,museum
329094469,Amcazade Külliyesi,tourism:museum,41.0152743,28.9520598,museum
329233138,Kapatanı Derya Hüsnü Paşa Türbesi,historic:tomb,41.0480149,28.9352469,historic
329233152,Mehmet Ağa Türbesi,historic:tomb,41.0478717,28.9344396,historic
329233190,Ferhat Paşa Türbesi,historic:tomb,41.047351,28.9353119,historic
329233495,Pertev Paşa Türbesi,historic:tomb,41.0481232,28.9343377,historic
329233909,Hz. Cabir Cami,historic:church,41.0385943,28.9441211,historic
330343101,Gençlik Parkı,leisure:park,41.0040343,28.9548948,park
330344403,İshakpaşa Hamamı,historic:ruins,41.0065719,28.9812065,historic
330660373,Kazım Karabekir Parkı,leisure:park,41.0510199,29.0994844,park
330660375,Seyrantepe Parkı,leisure:park,41.0484737,29.0927345,park
331050716,Hagios İoannes Studius Kilisesi,historic:ruins,40.9961223,28.9285841,historic
331191334,Fâtih Sultan Mehmed Han Türbesi,historic:tomb,41.0192889,28.9502787,historic
331194931,Numune Parkı,leisure:park,41.0123113,28.9543802,park
331244574,Sultan 1. Abdülhamit Medresesi,historic:building,41.0272604,28.9509904,historic
331247378,Esekapı Medresesi,historic:building,41.0047653,28.9365558,historic
333112194,Sultan 1. Abdülhamit Türbesi,historic:tomb,41.0155098,28.9741344,historic
333761987,Asım Yıldız Parkı,leisure:park,41.087823,28.9368107,park
333761992,Orta Mahalle Fatih Parkı,leisure:park,41.0349719,28.9183413,park
333776640,Muhsin Yazıcıoğlu Parkı,leisure:park,41.0477541,28.6641031,park
334301026,Erdemliler Parkı,leisure:park,41.0897302,28.9246312,park
334810229,Mimaroba Atatürk Parkı,leisure:park,41.0065899,28.5423216,park
335364925,Bâb-ı Hümâyûn,historic:city_gate,41.0085967,28.981487,historic
335374188,İstanbul Arkeoloji Müzeleri,tourism:museum,41.0116941,28.9812131,museum
335402636,Sofa-ı Hümâyûn,leisure:park,41.0138142,28.9852351,park
335402649,Bâbüsselâm,historic:building,41.0114028,28.9832355,historic
335402650,Zülüflü Baltacılar Koğuşu,leisure:park,41.0120172,28.9825598,park
335402651,Darphane-i Amire,tourism:attraction,41.0104187,28.9803838,attraction
335415777,Enderûn Avlusu,leisure:park,41.0129778,28.9845531,park
335415778,Topkapı Sarayı,tourism:attraction,41.01281,28.9840154,attraction
335443182,Sirkeci Gar Önü Parkı,leisure:park,41.0158377,28.9768518,park
336946401,Ç. Mesken Göçmen Blokları Parkı,leisure:park,41.0816939,28.9592273,park
338274455,Bahariye Mevlevihanesi,historic:heritage,41.0557947,28.9398181,historic
338806473,Otağtepe Fatih Korusu,leisure:park,41.0899587,29.0710471,park
342595454,Küçükçekmece Göl Parkı,leisure:park,40.9995581,28.7679362,park
342991252,Tayyare Apartmanları,historic:building,41.0098388,28.9581282,historic
347505178,Palais Yeniköy,historic:castle,41.1260855,29.0703202,historic
349521414,Edebiyat Müzesi,tourism:museum,41.0488041,29.0111404,museum
355955700,Leylak Parkı,leisure:park,41.0100398,29.189824,park
356260770,Koca Mustafa Paşa Sahil Parkı,leisure:park,40.9971255,28.9327197,park
356780526,Dr. Sadık Ahmet Parkı,leisure:park,41.0341844,28.8678639,park
356780542,Bağcılar Millet Bahçesi,leisure:park,41.0345922,28.8703619,park
356926158,Milli Egemenlik Parkı,leisure:park,41.0341058,28.7065882,park
356926171,Barış Parkı,leisure:park,41.0505419,28.8987682,park
356926172,Muzaffer Öztekin Parkı,leisure:park,41.0522185,28.9080822,park
357185966,80. Yıl Cumhuriyet Parkı,leisure:park,40.9838307,28.8920316,park
357185971,Zeytin Park,leisure:park,40.9992063,28.9048457,park
357185976,Zeytinburnu Belediyesi Öğretmenler Parkı,leisure:park,41.0035962,28.9073582,park
357527591,Hüdayi Parkı,leisure:park,41.0126474,29.0682438,park
361214599,Kutlubahçe Parkı,leisure:park,40.9929242,29.0860182,park
361214603,İsmet inönü Parkı,leisure:park,40.9961676,29.0852703,park
361216017,Bayer Apartmanı,historic:building,41.0513904,28.991516,historic
361220262,Örnek Parkı,leisure:park,40.9926458,29.0839461,park
362751184,Gençlik Parkı,leisure:park,41.0908823,28.9130503,park
366205977,Sultan Murat Parkı,leisure:park,40.9987093,28.7857611,park
366442516,Ortabahçe,leisure:park,41.0519657,29.0107097,park
368626331,Şair Cait Zarifoğlu,leisure:park,41.1000422,28.8985981,park
368626333,Çocuk Parkı,leisure:park,41.0999747,28.9015499,park
370855853,Ulusal Egemenlik Parkı,leisure:park,41.1378208,28.4639808,park
371474893,Boyacıdere Parkı,leisure:park,41.1737321,29.6151465,park
375799942,Dadaloğlu Parkı,leisure:park,41.0226667,29.109068,park
375802938,Kent Park,leisure:park,41.0219325,29.1122502,park
375933332,23 Nisan Parkı,leisure:park,40.9846703,29.083379,park
376033105,Hürriyet Parkı,leisure:park,40.9764773,29.0918064,park
376033106,Ekin Parkı,leisure:park,40.9784743,29.0904468,park
376037112,Sarı Kanarya Parkı,leisure:park,40.9760646,29.0970058,park
376849720,Erlangen Parkı,leisure:park,41.0817456,29.0146254,park
378180757,İnönü Parkı,leisure:park,41.0197359,28.7992587,park
378568467,Şehitler Parkı,leisure:park,41.0172753,29.0523799,park
383957511,Kağıthane Mesire Alanı,leisure:park,41.0643528,28.9499395,park
383957512,Mermerciler Parkı,leisure:park,41.0633678,28.9507598,park
384141600,Şehit Kemal Özarar Parkı,leisure:park,41.0622353,28.9359299,park
384953012,Başakşehir Sular Vadisi,leisure:park,41.1021674,28.8072933,park
385929432,Selçuklu Parkı,leisure:park,40.9268338,29.2906892,park
386498439,Ağva Büyük Şehir Parkı,leisure:park,41.1354882,29.8455594,park
387205590,Abdülvedüt Parkı,leisure:park,41.0410758,28.938425,park
387205594,Parkı,leisure:park,41.0828617,28.9309609,park
388713711,Hoca Ahmet Yesevi Parkı,leisure:park,40.9180963,29.2099919,park
389494223,Şehit Bülent Üstün Parkı,leisure:park,41.0770222,28.9135724,park
389494224,Kutlu Doğum Parkı,leisure:park,41.0767551,28.912287,park
389496256,Doktor Sadık Ahmet Parkı,leisure:park,41.0637485,28.8890259,park
389496257,Mehmet Akif Parkı,leisure:park,41.059257,28.8913574,park
389496258,Mercan Parkı,leisure:park,41.0543876,28.8988661,park
389496259,Ertuğrul Gazi Parkı,leisure:park,41.0528151,28.8970098,park
