poi_id,name,name_en,category,category_clean,lat,lon,distance_to_center_km,nearby_count_500m,cluster_id,category_score,landmark_name_score,centrality_score,density_score,importance_score,is_park,is_historic,is_museum,is_attraction,is_religious
967006753,Deliklikaya Kemeri,,historic:aqueduct,historic,41.1174171,28.8927422,14.108902285867751,0,3,0.82,0.1,0.8293802034872189,0.0,0.5098140610461657,0,1,0,0,0
4567527928,Kartallı Kazım Anıtı,,historic:memorial,historic,40.8962861,29.185872,21.411291048627042,7,4,0.82,0.1,0.7408768109417285,0.10294117647058823,0.5089983374001656,0,1,0,0,0
1336466506,Papaz Köprüsü,,historic:bridge,historic,41.0283153,28.8085809,14.42177298876713,0,5,0.82,0.1,0.8255882773745061,0.0,0.5086764832123518,0,1,0,0,0
1115171156,Florya Atatürk Deniz Köşkü,,tourism:museum,museum,40.9726583,28.7825007,16.910540924021923,0,5,0.85,0.1,0.7954249414190461,0.0,0.5086274824257138,0,0,1,0,0
201822204,Arkeoloji Parkı,,leisure:park,park,41.0143178,28.953145,2.2255528381261103,16,12,0.45,0.15,0.973403861374657,0.23529411764705882,0.5083446878241618,1,0,0,0,0
1212125625,Huber Köşkü,,historic:building,historic,41.1341201,29.0620441,15.659283171813565,1,15,0.82,0.1,0.8105899181981568,0.014705882352941176,0.5078534460476823,0,1,0,0,0
16404061,Huber Köşkü,,historic:building,historic,41.1343562,29.0619158,15.677950348166288,1,15,0.82,0.1,0.8103636760067131,0.014705882352941176,0.5077855733902492,0,1,0,0,0
5645608922,Pireci Studio,,tourism:museum,museum,41.0526945,29.2379176,22.323803452646338,5,2,0.85,0.1,0.729817355451299,0.07352941176470588,0.5073275595765662,0,0,1,0,0
884503930,Cemil Meriç Parkı,,leisure:park,park,41.0403227,28.9420079,4.6987839362998285,18,12,0.45,0.15,0.9434288285670811,0.2647058823529412,0.5067051191583596,1,0,0,0,0
525906720,Şair Nabi Parki,,leisure:park,park,41.0240232,28.9537536,2.7150664920286145,16,12,0.45,0.15,0.9674710604138738,0.23529411764705882,0.5065648475359268,1,0,0,0,0
6781557685,منزل ايهاب أبو عرمانة,,tourism:attraction,attraction,41.0517652,28.837693,12.758199298919244,1,5,0.78,0.1,0.8457504352771106,0.014705882352941176,0.5064016011713685,0,0,0,1,0
1246037161,İtalyan Yazlık Elçiliği,,historic:building,historic,41.140726,29.0569765,16.14128513095635,1,15,0.82,0.1,0.8047481573739098,0.014705882352941176,0.5061009178004082,0,1,0,0,0
6401620528,Atatürk,,historic:memorial,historic,40.9693576,29.1514184,15.150839595135926,0,16,0.82,0.1,0.8167521457809199,0.0,0.5060256437342759,0,1,0,0,0
10840166611,Şah Anıtı,,historic:memorial,historic,41.1050457,28.850758,15.182551851644082,0,3,0.82,0.1,0.8163678000034728,0.0,0.5059103400010417,0,1,0,0,0
1226720644,Saraybosna Parkı,,leisure:park,park,41.0349045,28.8512693,11.070969777360924,6,5,0.45,0.5900000000000001,0.8661992968088804,0.08823529411764706,0.5054186125720759,1,0,0,0,0
4788130621,Hz Yuşa Cami,,tourism:attraction,attraction,41.162287,29.08463,19.308870680101336,1,15,0.78,0.25,0.766357696884174,0.014705882352941176,0.5050837796534875,0,0,0,1,1
11813620369,IBB Çubuklu Silolar,,tourism:attraction,attraction,41.1088724,29.0828543,14.21318228034155,2,15,0.78,0.1,0.8281163522208193,0.029411764705882353,0.5047878468427163,0,0,0,1,0
447623264,Şişhane Parkı,,leisure:park,park,41.0282423,28.9693349,2.354801696221146,15,12,0.45,0.15,0.9718373928127012,0.22058823529411764,0.5041982766673397,1,0,0,0,0
1033475871,Mağlova Kemeri,Mağlova Aqueduct,historic:aqueduct,historic,41.1361811,28.8933729,15.916060522764365,0,3,0.82,0.1,0.8074778315336004,0.0,0.5032433494600801,0,1,0,0,0
973029770,Eğri Kemer,Eğri Aqueduct,historic:building,historic,41.1470915,28.923246,16.121148676427776,0,3,0.82,0.1,0.8049922069031139,0.0,0.5024976620709342,0,1,0,0,0
12561204075,Atatürk Devrimleri Müzesi,,tourism:museum,museum,41.0181895,28.5826466,33.2235181819805,4,0,0.85,0.35,0.5977151403181213,0.058823529411764705,0.5015204244483776,0,0,1,0,0
1060935448,Kibrithane,,historic:building,historic,40.9804809,28.7740487,17.425388115504575,1,5,0.82,0.1,0.7891851033921927,0.014705882352941176,0.5014320016058931,0,1,0,0,0
240079153,Şair Nedim Parkı,,leisure:park,park,41.0295357,28.9542909,3.11761731368852,15,12,0.45,0.15,0.9625922304109346,0.22058823529411764,0.5014247279468097,1,0,0,0,0
12229653001,Hüseyin Rahmi Gürpınar,,historic:monument,historic,40.8765193,29.1008982,17.89579268645048,1,16,0.82,0.1,0.7834839004365332,0.014705882352941176,0.4997216407191952,0,1,0,0,0
172372887,Endem TV Kulesi,Endem TV Tower,tourism:attraction,attraction,41.0264095,28.6205801,30.08854360298565,0,0,0.78,0.5,0.6357103628129692,0.0,0.49971310884389075,0,0,0,1,0
4549090632,Atatürk Heykeli,,historic:monument,historic,41.0482025,29.2399897,22.389494728028684,5,2,0.82,0.1,0.7290211912205438,0.07352941176470588,0.49808871030733953,0,1,0,0,0
12561201962,Ulusal Bağımsızlık ve Kuruluş Müzesi,,tourism:museum,museum,41.0179076,28.5827468,33.21415330092573,3,0,0.85,0.35,0.5978286406768477,0.04411764705882353,0.4978780039677602,0,0,1,0,0
763336680,Süleyman Kule Parkı,,leisure:park,park,41.012775,29.0877517,9.189424747853902,4,14,0.45,0.54,0.889003220805328,0.058823529411764705,0.4974068485945396,1,0,0,0,0
2852238747,Atatürk Heykeli,,historic:monument,historic,40.9597526,29.190948,18.636924838841715,1,4,0.82,0.1,0.7745015370014781,0.014705882352941176,0.4970269316886787,0,1,0,0,0
2852239163,Seyit Onbaşı Heykeli,,historic:monument,historic,40.959791,29.1918835,18.710878843492406,1,4,0.82,0.1,0.7736052302563086,0.014705882352941176,0.4967580396651278,0,1,0,0,0
1068261899,Hamam Kalıntısı,,historic:building,historic,40.8905295,29.1854466,21.761596724430273,4,4,0.82,0.1,0.7366311809508086,0.058823529411764705,0.49669523663818377,0,1,0,0,0
9806747511,Kartal Çeşmesi,,historic:yes,historic,40.8900039,29.1871152,21.908801123723116,4,4,0.82,0.1,0.7348470950635332,0.058823529411764705,0.4961600108720011,0,1,0,0,0
6410833306,Zosia Teyze'nin Anı Evi,Aunt Zosia's Memorial House,tourism:museum,museum,41.1100143,29.2099873,22.476748522253367,2,2,0.85,0.1,0.7279636938656053,0.029411764705882353,0.4957420493361522,0,0,1,0,0
13633237834,Polonezköy Ağaç Oyma Heykel Sergisi,,tourism:museum,museum,41.1098409,29.2111389,22.550566505357704,2,2,0.85,0.1,0.7270690356725332,0.029411764705882353,0.49547365187823056,0,0,1,0,0
1015392049,Bahçeköy Su Kemeri,Bahçeköy Aqueduct,historic:aqueduct,historic,41.1704269,28.9912708,18.071053940082166,0,15,0.82,0.1,0.7813597714655744,0.0,0.4954079314396723,0,1,0,0,0
1212120863,Ahmet Kemali Efendi Çeşmesi,,historic:building,historic,41.1689701,29.0583473,19.091188788998558,1,15,0.82,0.1,0.7689959549233193,0.014705882352941176,0.495375257065231,0,1,0,0,0
6348012656,Surp Boğos,Saint Paul,tourism:attraction,attraction,41.1622847,29.046941,18.070828859774018,3,15,0.78,0.1,0.7813624993908485,0.04411764705882353,0.4944381615819604,0,0,0,1,0
1134505180,Çatladıkapı Sahil Parkı,,leisure:park,park,41.0018217,28.9692142,1.0474582571692719,11,12,0.45,0.15,0.9876821161405317,0.16176470588235295,0.4942458113127478,1,0,0,0,0
309052085,Çukur Bostan Parkı,,leisure:park,park,41.0259348,28.9498878,3.100182151864851,13,12,0.45,0.15,0.9628035408493548,0.19117647058823528,0.4941351799018653,1,0,0,0,0
2585168071,Devlet baba türbesi,,historic:tomb,historic,41.1540243,28.6757334,30.10785975984234,1,19,0.82,0.35,0.6354762551163924,0.014705882352941176,0.49281934712315295,0,1,0,0,1
6811908186,Pelit Çıkolata Müzesi,chocolate museum,tourism:attraction,attraction,41.0585054,28.6646441,26.904955198155417,1,18,0.78,0.35,0.6742947744965642,0.014705882352941176,0.49246490293720446,0,0,0,1,0
1019375331,Rami Bir Nefes Parkı,,leisure:park,park,41.0494149,28.9191551,6.760208118738183,16,17,0.45,0.15,0.9184448076462105,0.23529411764705882,0.49185697170562787,1,0,0,0,0
48162658,Uzun Kemer,Uzun Aqueduct,historic:yes,historic,41.1711325,28.9026482,19.19736473080028,0,3,0.82,0.1,0.7677091251801416,0.0,0.4913127375540425,0,1,0,0,0
896234761,Kuleli Parkı,,leisure:park,park,41.0557846,29.052295,8.149533408587576,1,10,0.45,0.54,0.901606481792075,0.014705882352941176,0.4901584151258578,1,0,0,0,0
13724835245,Tarihi Hasanderesi Köprüsü,,historic:ruins,historic,41.0620171,28.7567958,19.526677217874504,0,18,0.82,0.1,0.763717928153999,0.0,0.4901153784461997,0,1,0,0,0
465139274,Uluslararası Barış Parkı,International Park of Peace,leisure:park,park,40.9900703,28.9203298,5.273820448686799,14,17,0.45,0.15,0.9364595088229288,0.20588235294117646,0.4899084408821728,1,0,0,0,0
177970926,Bathonea Kayıp Şehrinin Kalıntıları,The ruins of the lost city of Bathonea,historic:archaeological_site,historic,41.0341765,28.7336187,20.73757904802521,1,18,0.82,0.1,0.749042056533137,0.014705882352941176,0.48938908754817634,0,1,0,0,0
5113470953,Kalburcu Mehmet Parki,,leisure:park,park,41.0174102,28.9260313,4.511699644629876,13,17,0.45,0.15,0.9456962502345224,0.19117647058823528,0.48900299271741554,1,0,0,0,0
2832656982,Atatürk Anıtı,,historic:monument,historic,41.2464998,29.0369322,26.947470144417323,7,15,0.82,0.1,0.6737795024259703,0.10294117647058823,0.48886914484543814,0,1,0,0,0
9813018692,Zeynep Hanım Çeşmesi,,historic:fountain,historic,40.91703,29.2234299,22.93652691911613,3,4,0.82,0.1,0.7223912778708554,0.04411764705882353,0.4887467951259625,0,1,0,0,0
1035614780,Kilyos Su Terazisi,,historic:water_tower,historic,41.2471105,29.0358232,26.997540093402,7,15,0.82,0.1,0.6731726653355756,0.10294117647058823,0.48868709371831975,0,1,0,0,0
5113470962,Kırımlı park,,leisure:park,park,41.0165711,28.9243198,4.632046905776047,13,17,0.45,0.15,0.9442376671268532,0.19117647058823528,0.4885654177851148,1,0,0,0,0
177970923,Bathonea Limanı Arkeolojik Alanı,,historic:archaeological_site,historic,41.0147592,28.7396419,20.04635397516338,0,18,0.82,0.1,0.7574195568208182,0.0,0.48822586704624543,0,1,0,0,0
4395594091,Rüzgar Değirmeni,,tourism:attraction,attraction,40.8829671,29.0892565,16.75122346415447,0,16,0.78,0.1,0.7973558350140171,0.0,0.48820675050420514,0,0,0,1,0
462663254,Büyükada Eski Rum Yetimhanesi,,historic:building,historic,40.861018,29.1230866,20.385433322364143,0,16,0.82,0.1,0.753309987535433,0.0,0.48699299626062986,0,1,0,0,0
1297650509,Akşemsettin Parkı,,leisure:park,park,41.0365181,28.9465112,4.131808971678283,12,12,0.45,0.15,0.9503004440736766,0.17647058823529413,0.48670778028092654,1,0,0,0,0
180866325,Türk Bahçesi,,leisure:park,park,40.9931609,28.9207973,5.115051097192846,15,17,0.45,0.1,0.938383759461449,0.22058823529411764,0.48666218666196415,1,0,0,0,0
106301513,Şehit Şeyhmuz Demir Parkı,,leisure:park,park,41.0406713,28.9496136,4.343768699402917,12,12,0.45,0.15,0.9477315374328366,0.17647058823529413,0.48593710828867454,1,0,0,0,0
229475588,Azatlı Baruthanesi,,historic:building,historic,41.0876688,28.7412655,21.760763879880894,1,19,0.82,0.1,0.7366412748489121,0.014705882352941176,0.48566885304290885,0,1,0,0,0
1472111107,Resneli Çiftliği Müştemilatı,,historic:building,historic,41.0880262,28.7410439,21.79385337871374,1,19,0.82,0.1,0.7362402371885683,0.014705882352941176,0.4855485417448058,0,1,0,0,0
1028140454,Savaklar Parkı,,leisure:park,park,41.0340928,28.9378507,4.456657065439828,12,17,0.45,0.15,0.946363354541214,0.17647058823529413,0.4855266534211878,1,0,0,0,0
1075178579,Şair Nedim Parkı,,leisure:park,park,41.0252162,28.9600436,2.43966203397432,10,12,0.45,0.15,0.9708089036391292,0.14705882352941177,0.4855073769740917,1,0,0,0,0
1159471854,Silivrikapı Parkı,,leisure:park,park,41.0062749,28.9245606,4.522774380094239,12,17,0.45,0.15,0.9455620268054524,0.17647058823529413,0.4852862551004593,1,0,0,0,0
6327118881,Melantias,,historic:archaeological_site,historic,41.0584379,28.7383917,20.89198398145914,0,18,0.82,0.1,0.747170701709582,0.0,0.4851512105128746,0,1,0,0,0
878178290,Kuleli 2 Parkı,,leisure:park,park,41.0604472,29.0526863,8.519119768677047,0,10,0.45,0.54,0.8971271740245579,0.0,0.4851381522073674,1,0,0,0,0
9063181317,Dragos Arkeolojik Kazı Alanı,,tourism:attraction,attraction,40.9031308,29.1511392,18.625814647221876,1,16,0.78,0.1,0.7746361901515817,0.014705882352941176,0.48506732763370974,0,0,0,1,0
2201720559,Rumeli Kavağı Tabyaları,,historic:castle,historic,41.1820279,29.0746658,20.944650911468997,0,15,0.82,0.1,0.7465323897636884,0.0,0.4849597169291065,0,1,0,0,0
759646502,Misak-i Milli Parkı,,leisure:park,park,41.0192598,29.107028,10.862053748359143,18,14,0.45,0.15,0.8687313144711122,0.2647058823529412,0.48429586492956894,1,0,0,0,0
13864528,Kilyos Kalesi,,historic:fort,historic,41.2491839,29.0355415,27.220263202081785,6,15,0.82,0.1,0.6704733088158344,0.08823529411764706,0.48420081617416205,0,1,0,0,0
310243272,Halıcıoğlu Parkı,,leisure:park,park,41.0446187,28.9448673,4.930690500748676,12,12,0.45,0.15,0.9406181705243372,0.17647058823529413,0.4838030982161247,1,0,0,0,0
545912377,Tokmak Tepe Parkı,,leisure:park,park,41.0390191,28.9357196,4.95616037363301,12,17,0.45,0.15,0.9403094811034914,0.17647058823529413,0.483710491389871,1,0,0,0,0
1178602629,Paşadere Su Kemeri,,tourism:attraction,attraction,41.1690059,28.9373073,18.209449236133572,0,3,0.78,0.1,0.7796824500286015,0.0,0.48290473500858044,0,0,0,1,0
308049463,Kuleli Parkı,,leisure:park,park,40.9951977,28.8344124,12.169315217173924,3,5,0.45,0.54,0.8528875846050523,0.04411764705882353,0.4828956871462216,1,0,0,0,0
1030917265,Eyüp Uçak Parkı,,leisure:park,park,41.052632,28.9157841,7.210851259731325,14,17,0.45,0.15,0.9129831090019742,0.20588235294117646,0.48286552093588636,1,0,0,0,0
1389560167,Korugan,,historic:ruins,historic,41.1475262,28.5416611,39.750971188926435,18,9,0.82,0.1,0.5186038036631708,0.2647058823529412,0.4827576116871865,0,1,0,0,0
128933042,Natuk Baytan Parkı,,leisure:park,park,41.0226046,28.9312478,4.268036573576148,11,17,0.45,0.15,0.9486493946269827,0.16176470588235295,0.4825359948586831,1,0,0,0,0
66320567,Yoğurtçu Parkı,Yoğurtçu Park,leisure:park,park,40.9852942,29.0337078,5.2945509794577506,12,1,0.45,0.15,0.9362082592165186,0.17647058823529413,0.48248012482377917,1,0,0,0,0
8071687535,İstanbul Havalimanı Müzesi,Istanbul Airport Museum,tourism:museum,museum,41.2613157,28.7418358,34.41888127380103,0,19,0.85,0.35,0.5832275948878768,0.0,0.48246827846636303,0,0,1,0,0
875862239,Habeş Parkı,,leisure:park,park,41.0319658,28.9367701,4.379636392311662,11,17,0.45,0.15,0.9472968286535132,0.16176470588235295,0.4821302250666422,1,0,0,0,0
571714858,10 Aralık Şehitleri Parkı,,leisure:park,park,41.0378353,28.9938806,3.54197172923951,10,12,0.45,0.15,0.9574491455056973,0.14705882352941177,0.4814994495340621,1,0,0,0,0
516901046,Atatürk Arboretumu,Atatürk Arboretum,tourism:attraction,attraction,41.1770126,28.9824786,18.7742421262917,0,15,0.78,0.1,0.7728372807985701,0.0,0.480851184239571,0,0,0,1,0
2278535412,Ancient Roman Ruins,,historic:ruins,historic,41.0010689,28.6905849,24.16474495400858,2,18,0.82,0.1,0.7075055375460054,0.029411764705882353,0.48060460244027214,0,1,0,0,0
1125382456,Antik Roma Kalıntıları,,historic:ruins,historic,41.0010854,28.6905805,24.165050820889324,2,18,0.82,0.1,0.7075018305047217,0.029411764705882353,0.4806034903278871,0,1,0,0,0
759646506,Muhsin Yazıcıoğlu Parkı,,leisure:park,park,41.0203955,29.1078861,10.948421030418201,17,14,0.45,0.15,0.8676845614543265,0.25,0.48030536843629795,1,0,0,0,0
387205590,Abdülvedüt Parkı,,leisure:park,park,41.0410758,28.938425,4.960767934363073,11,17,0.45,0.15,0.940253638451283,0.16176470588235295,0.48001726800597316,1,0,0,0,0
48971970,Yahya Kemal Parkı,,leisure:park,park,41.0484226,29.0088308,5.149737688479768,11,10,0.45,0.15,0.9379633653815848,0.16176470588235295,0.4793301860850637,1,0,0,0,0
25549864,Doğancılar Parkı,,leisure:park,park,41.0188481,29.0132946,3.158106359631774,9,1,0.45,0.15,0.9621015118196178,0.1323529411764706,0.479218688840003,1,0,0,0,0
881000985,Trotsky House,Trotsky House,tourism:attraction,attraction,40.8702316,29.1164854,19.232546291180835,0,16,0.78,0.1,0.7672827321805519,0.0,0.47918481965416554,0,0,0,1,0
1389560168,Korugan,,historic:ruins,historic,41.1465734,28.5411344,39.750748235427444,17,9,0.82,0.1,0.518606505811972,0.25,0.4790819517435916,0,1,0,0,0
165503983,Şehit Mehmet Hüseyin Balta Parkı,,leisure:park,park,41.0297802,28.936216,4.275872865015253,10,17,0.45,0.15,0.9485544204480028,0.14705882352941177,0.47883103201675375,1,0,0,0,0
12091286698,Ayvat Bendi Tabiat Parkı,,tourism:attraction,attraction,41.1969538,28.9198767,21.55370804251951,0,3,0.78,0.15,0.739150747385664,0.0,0.4782452242156992,0,0,0,1,0
900043245,23 nisan çocuk parkı,,leisure:park,park,40.9891141,29.0385091,5.472708142855118,11,1,0.45,0.15,0.9340490324375555,0.16176470588235295,0.47815588620185495,1,0,0,0,0
1314726598,Hasan Hüseyin Arslan Parkı,,leisure:park,park,41.0527282,29.0065472,5.485431213056981,11,10,0.45,0.15,0.9338948315434314,0.16176470588235295,0.4781096259336177,1,0,0,0,0
309191789,8 Mayıs Parkı,,leisure:park,park,41.0466055,28.9366679,5.521965161486978,11,17,0.45,0.15,0.9334520478894542,0.16176470588235295,0.47797679083742456,1,0,0,0,0
1054826869,Rami Parkı,,leisure:park,park,41.0485135,28.9201287,6.63227163939692,12,17,0.45,0.15,0.9199953704578991,0.17647058823529413,0.4776162581961933,1,0,0,0,0
9056446817,Bathonea Arkeolojik Kazı Alanı,Bathonea Archeological Park,tourism:attraction,attraction,41.0329087,28.7337663,20.706336407261794,1,18,0.78,0.1,0.7494207106680337,0.014705882352941176,0.47750268378864535,0,0,0,1,0
1389560178,Korugan,,historic:ruins,historic,41.1449844,28.5438884,39.469983341428055,16,9,0.82,0.1,0.5220093163762827,0.23529411764705882,0.4764263243246495,0,1,0,0,0
1389560174,Korugan,,historic:ruins,historic,41.1460018,28.543921,39.510936889246004,16,9,0.82,0.1,0.5215129681214284,0.23529411764705882,0.4762774198481932,0,1,0,0,0
1389560179,Korugan,,historic:ruins,historic,41.1453738,28.5435317,39.51416944961619,16,9,0.82,0.1,0.5214737901799815,0.23529411764705882,0.4762656664657592,0,1,0,0,0
1389560173,Korugan,,historic:ruins,historic,41.1455354,28.5431769,39.548499611905754,16,9,0.82,0.1,0.521057715943458,0.23529411764705882,0.47614084419480207,0,1,0,0,0
1389560172,Korugan,,historic:ruins,historic,41.1459688,28.5428609,39.591445160645875,16,9,0.82,0.1,0.5205372250627736,0.23529411764705882,0.47598469693059675,0,1,0,0,0
403116670,Yoros Kalesi,Yoros Castle,tourism:attraction,attraction,41.1785803,29.0948567,21.3113013149416,1,15,0.78,0.1,0.742088665163461,0.014705882352941176,0.4753030701372736,0,0,0,1,0
6398329629,Spradon,,historic:ruins,historic,41.0686511,28.7086192,23.60412938553858,0,18,0.82,0.1,0.7143000785291488,0.0,0.4752900235587446,0,1,0,0,0
4831172762,ATATÜRK Heykeli,,historic:memorial,historic,40.9656268,29.2673074,24.707652506122066,1,4,0.82,0.1,0.7009256139399586,0.014705882352941176,0.47495415477022285,0,1,0,0,0
4471925,Taksim Gezi Parkı,Taksim Gezi Park,leisure:park,park,41.0388553,28.9869032,3.4825575412694962,8,12,0.45,0.15,0.9581692327773443,0.11764705882352941,0.47436253453908567,1,0,0,0,0
1327384737,Eyüpsultan Seyir Terası,Eyüpsultan Observation Terrace,leisure:park,park,41.0445087,28.9338998,5.49865393977032,12,17,0.45,0.1,0.9337345749190786,0.17647058823529413,0.47423801953454714,1,0,0,0,0
166701781,Habitat Parkı,,leisure:park,park,41.0481643,28.9910526,4.568820899549247,9,12,0.45,0.15,0.9450039528218455,0.1323529411764706,0.4740894211406713,1,0,0,0,0
738210615,Kaptan Paşa Parkı,,leisure:park,park,41.0474128,28.9366713,5.591486169795489,10,17,0.45,0.15,0.9326094681133864,0.14705882352941177,0.47404754631636886,1,0,0,0,0
159295720,Orkide Parkı,,leisure:park,park,41.0259051,29.0278141,4.5894624601783995,9,1,0.45,0.15,0.9447537815145562,0.1323529411764706,0.47401436974848454,1,0,0,0,0
366442516,Ortabahçe,,leisure:park,park,41.0519657,29.0107097,5.5703014310271515,12,10,0.45,0.1,0.9328662226237392,0.17647058823529413,0.47397751384594533,1,0,0,0,0
492585973,Cezayirli Hasan Paşa Parkı,,leisure:park,park,41.0303622,28.9670904,2.640677415937905,7,12,0.45,0.15,0.9683726401319966,0.10294117647058823,0.4737470861572461,1,0,0,0,0
661197394,Gonca Gül Parkı,,leisure:park,park,41.0233325,29.0305153,4.685064519590782,9,1,0.45,0.15,0.9435951049681252,0.1323529411764706,0.4736667667845552,1,0,0,0,0
544151675,Kerpiçhane Parkı,,leisure:park,park,41.0260105,29.0295019,4.722666561791707,9,1,0.45,0.15,0.9431393762457114,0.1323529411764706,0.47353004816783106,1,0,0,0,0
761324237,Kalfatoğlu Parkı,,leisure:park,park,41.0182284,29.1063651,10.794428095184648,15,14,0.45,0.15,0.8695509229476659,0.22058823529411764,0.4735123357078292,1,0,0,0,0
8442630599,Zamran Software Web Tasarım Hizmetleri,,tourism:attraction,attraction,40.9874199,28.7076407,22.84004424868421,2,18,0.78,0.1,0.7235606272348089,0.029411764705882353,0.4734211293469132,0,0,0,1,0
1394090867,Rumelihisarı Millet Bahçesi,,leisure:park,park,41.0960872,29.0084364,10.091968354161901,0,10,0.45,0.5,0.8780645850145493,0.0,0.4734193755043648,1,0,0,0,0
1224759769,Fatih Belediyesi Kara Surları Millet Bahçesi,,leisure:park,park,41.0155437,28.9228722,4.730072241785679,11,17,0.45,0.1,0.943049620985499,0.16176470588235295,0.473356062766238,1,0,0,0,0
1026231953,Dikili Ağaç Parkı,,leisure:park,park,41.0517404,28.9211284,6.820466762285036,11,17,0.45,0.15,0.9177144857532864,0.16176470588235295,0.4732555221965742,1,0,0,0,0
1116910436,Arif Nihat Asya Parkı,,leisure:park,park,41.0179648,29.1075744,10.892415056815846,15,14,0.45,0.15,0.8683633418955843,0.22058823529411764,0.47315606139220473,1,0,0,0,0
1389560171,Korugan,,historic:ruins,historic,41.1457671,28.5448222,39.43124821738177,15,9,0.82,0.1,0.5224787778087183,0.22058823529411764,0.4728906921661449,0,1,0,0,0
1389560176,Korugan,,historic:ruins,historic,41.1454475,28.5445649,39.43744314226131,15,9,0.82,0.1,0.5224036966419636,0.22058823529411764,0.4728681678161185,0,1,0,0,0
1389560177,Korugan,,historic:ruins,historic,41.1452785,28.5444057,39.44252553056006,15,9,0.82,0.1,0.5223420991810113,0.22058823529411764,0.4728496885778328,0,1,0,0,0
1389560175,Korugan,,historic:ruins,historic,41.1455421,28.5443516,39.457975892291,15,9,0.82,0.1,0.5221548440959058,0.22058823529411764,0.47279351205230113,0,1,0,0,0
228042035,Topkapı Şehir Parkı,Topkapi Park,leisure:park,park,41.0193245,28.9214117,4.938875623311137,9,17,0.45,0.15,0.940518968586627,0.1323529411764706,0.4727439258701058,1,0,0,0,0
1389560166,Korugan,,historic:ruins,historic,41.149049,28.5457647,39.50087556876924,15,9,0.82,0.1,0.5216349091772405,0.22058823529411764,0.4726375315767015,0,1,0,0,0
412141123,Aydos (Aetos) Kalesi,,historic:archaeological_site,historic,40.9496996,29.2581482,24.3682241644875,0,4,0.82,0.1,0.7050394129633617,0.0,0.4725118238890085,0,1,0,0,0
10127887983,Keyci Hatun Parkı,,leisure:park,park,41.0077519,28.9428248,2.9855250036919805,7,17,0.45,0.15,0.964193161002782,0.10294117647058823,0.4724932424184817,1,0,0,0,0
1451300221,Değirmenaltı Kilisesi Kazı Alanı,,historic:archaeological_site,historic,40.8206769,29.3229477,35.67916233651519,3,11,0.82,0.3,0.5679532575121584,0.04411764705882353,0.47241538901835334,0,1,0,0,1
1389564307,Korugan,,historic:ruins,historic,41.1439514,28.5419231,39.57836239257757,15,9,0.82,0.1,0.5206957854182337,0.22058823529411764,0.47235579444899956,0,1,0,0,0
12669158467,Değirmenaltı Kilisesi,,historic:archaeological_site,historic,40.8205445,29.3232055,35.70536791641046,3,11,0.82,0.3,0.5676356514794338,0.04411764705882353,0.472320107208536,0,1,0,0,1
459565486,Kuruçeşme Parkı,,leisure:park,park,41.0270848,29.0332625,5.059208537497645,9,1,0.45,0.15,0.9390605593610454,0.1323529411764706,0.47230640310243127,1,0,0,0,0
12593673401,Gençlik Parkı,,leisure:park,park,41.0195305,29.1103366,11.14125401197617,15,14,0.45,0.15,0.8653474668929445,0.22058823529411764,0.47225129889141276,1,0,0,0,0
1389560169,Korugan,,historic:ruins,historic,41.1447285,28.5414175,39.65034662298351,15,9,0.82,0.1,0.51982335191631,0.22058823529411764,0.4720940643984224,0,1,0,0,0
1389560170,Korugan,,historic:ruins,historic,41.1441269,28.5405831,39.689599911739904,15,9,0.82,0.1,0.5193476104382302,0.22058823529411764,0.47195134195499844,0,1,0,0,0
1213317617,İmam Rüstem Parkı,,leisure:park,park,41.0542141,28.9172302,7.246068949376648,11,17,0.45,0.15,0.9125562781234101,0.16176470588235295,0.47170805990761133,1,0,0,0,0
526489641,Mustafa Nafi Parki,,leisure:park,park,41.0074598,28.9280448,4.226107463615497,8,17,0.45,0.15,0.9491575664866974,0.11764705882352941,0.4716590346518916,1,0,0,0,0
1214157098,Ensar Parkı,,leisure:park,park,41.0518429,28.9129269,7.32887754891937,11,17,0.45,0.15,0.9115526555788467,0.16176470588235295,0.4714069731442423,1,0,0,0,0
587579702,Şamlar Bendi,,historic:dam,historic,41.1364676,28.7379547,24.6918847176843,0,19,0.82,0.1,0.7011167161689714,0.0,0.4713350148506914,0,1,0,0,0
1111028101,Fulya Yeni Cami Parkı,,leisure:park,park,41.0601113,29.00115,6.079508092775596,4,10,0.45,0.29,0.9266947466128574,0.058823529411764705,0.4712143063367984,1,0,0,0,1
55218921,Soğanlı Bitkiler Parkı,,leisure:park,park,40.9890539,28.9197134,5.3655255503424515,9,17,0.45,0.15,0.9353480625724025,0.1323529411764706,0.47119265406583843,1,0,0,0,0
1337559844,İbrahim Çavuş Parkı,,leisure:park,park,41.0122245,28.9257391,4.44122062305204,8,17,0.45,0.15,0.9465504409268526,0.11764705882352941,0.47087689698393814,1,0,0,0,0
166701656,Maçka Sanat Parkı,,leisure:park,park,41.0493967,28.9902568,4.687598297663938,8,12,0.45,0.15,0.9435643961189092,0.11764705882352941,0.46998108354155516,1,0,0,0,0
1214157099,Yeşilçınar Parkı,,leisure:park,park,41.051684,28.9225432,6.732899342127426,10,17,0.45,0.15,0.9187757841875643,0.14705882352941177,0.46989744113862225,1,0,0,0,0
